Patch Number,"Regional strain value, cardiac phase_1","Regional strain value, cardiac phase_2","Regional strain value, cardiac phase_3","Regional strain value, cardiac phase_4","Regional strain value, cardiac phase_5","Regional strain value, cardiac phase_6","Regional strain value, cardiac phase_7","Regional strain value, cardiac phase_8","Regional strain value, cardiac phase_9"
122,0,-0.0518482508958458,-0.158143232371232,0.000722405335868093,0.0210741741487264,0.0136149186249614,-0.00130859987520926,-0.0219973734696719,0.017952895523647
123,0,-0.00693670719307082,-0.0415979314791677,0.0101701875791342,0.0815580068238164,-0.0179662658979154,-0.0202611495425464,0.0148956709340986,0.0301759244823641
124,0,-0.00287641272003858,-0.172644342283563,-0.0314558280848097,-0.0137566732068516,-0.0109477154611827,-0.0208806857406716,-0.0488705155851076,0.00113328989062134
125,0,0.0353958939845027,-0.185261456495879,-0.0758498911472947,-0.053130303981558,-0.032776189896047,-0.0450361754531939,-0.0710332803643337,-0.0124204522365164
126,0,-0.0614376355377096,-0.161426983895801,0.000192214130550816,0.0270924007775004,0.0145013321697827,0.00856466854622684,-0.0272573413917149,0.0210334768285212
127,0,0.0153526258822547,-0.0212288850235709,0.0455531808194867,0.0788099581044095,-0.0241310346655708,-0.016391190160182,-0.0170411517282788,0.0011016355898521
128,0,0.0159983252071789,-0.197525640711736,-0.0684294830865994,-0.0480236002426977,-0.0329224838992704,-0.0282751860678851,-0.122189603509718,-0.0330386719794091
129,0,-0.174166422565597,-0.176558976019841,-0.00541792558708587,0.0687977028714151,0.0794303731753714,0.0632583536739362,-0.00667524986636869,0.0357107519610671
130,0,-0.00335237005197564,-0.0623410366165308,0.0232393686640477,0.0829971283041087,-0.0107379567948105,-0.0121249318035321,0.00530370813716519,0.0270057270209381
131,0,0.0151735011378109,-0.207990304498874,-0.0713334488387987,-0.0476413101648476,-0.0301705595896733,-0.0216079881022703,-0.130367308325648,-0.036939814533685
132,0,-0.162014466575777,-0.179871245598461,-0.0164043559084657,0.0505195925572577,0.0705079881262576,0.051801372037162,-0.00914602340465143,0.0231980788400099
133,0,-0.000779019630650524,-0.0362825921340391,0.0484686315478178,0.0901646891621435,-0.013643635714768,-0.00550321233525741,-0.0392819055638847,0.00472119184422248
134,0,-0.000282807869375179,-0.1785134130762,-0.0452563293379243,-0.0120106882001872,-7.73062318077944e-05,-0.00352500553640178,-0.0866566326441501,-0.0207087385976618
