Patch Number,"Regional strain value, cardiac phase_1","Regional strain value, cardiac phase_2","Regional strain value, cardiac phase_3","Regional strain value, cardiac phase_4","Regional strain value, cardiac phase_5","Regional strain value, cardiac phase_6","Regional strain value, cardiac phase_7","Regional strain value, cardiac phase_8","Regional strain value, cardiac phase_9","Regional strain value, cardiac phase_10","Regional strain value, cardiac phase_11"
1589,0,0.0771710952460865,0.0490713341978262,-0.0805105329704763,-0.111301752466135,-0.0775850059738999,-0.0585377268986131,-0.0359756015854809,-0.00695011064176432,-0.0485468280707386,0.0232302034983398
1590,0,0.00623095417640829,-0.0722672674611647,-0.108816642362204,-0.172767988698911,-0.134761069326828,-0.0523527156386903,-0.0102261947605844,-0.0127439653731173,0.0158190597794943,0.00916164782729312
1591,0,0.0618620684023594,0.0236511393659347,-0.0992501998164398,-0.131538904354994,-0.101383559558547,-0.0879040540490458,-0.0500286785270969,-0.0256393370405827,-0.0262951768014658,0.0270127909380344
1592,0,-0.021858936499913,-0.0855711413483524,-0.112420284867901,-0.193605825963567,-0.148434223604981,-0.0917585540439109,0.0091192270548639,0.0161735300912984,0.0266493838937287,0.00492607217231655
1593,0,0.0504978520108883,-0.00146559099679255,-0.109330333699128,-0.149676625062863,-0.124922045714006,-0.112570807586387,-0.0610254614377155,-0.0348047915073489,-0.00477258051938911,0.0367111352839471
1594,0,-0.0220762913869593,-0.0986835158668913,-0.12118789875168,-0.181233597109451,-0.165049231325062,-0.0924653256418028,-0.0213417679597195,-0.0226669727835584,0.00466423877842592,0.000853577717203402
1595,0,0.0321291877166165,-0.0211406981239886,-0.149032734304691,-0.198540888314094,-0.162677189250968,-0.133718559113926,-0.0834691084408478,-0.0410325569492364,0.00769779299589834,0.0502516283125403
1596,0,0.0528813604631706,-0.0271108044405706,-0.0869359893317893,-0.146549670687807,-0.134425839028372,-0.104463313309394,-0.0518795540000448,-0.0425487068773969,0.00772068637533985,0.048126353839415
1597,0,-0.00676764888959835,-0.118076506122631,-0.0943384517618535,-0.154245115287562,-0.172930604817304,-0.0830478549860321,-0.0457528439814496,-0.0454352039222212,-0.00861753178084013,-0.00175149694263232
1598,0,0.0212285771596845,-0.0199033432609775,-0.166203388300931,-0.194404223614802,-0.163415151107853,-0.150298727739731,-0.108191091383549,-0.0706035315708129,-0.00488029180145366,0.0282084234343882
1599,0,0.0310578613720307,-0.0100098696394767,-0.182292715811822,-0.207685227490085,-0.159722673042336,-0.130027085659259,-0.113554340010353,-0.0676524883212691,-0.0221807492796637,0.0298247267445768
1600,0,0.0245146212776206,-0.0165330998735319,-0.178541036816499,-0.209499304371879,-0.158738119661402,-0.112828016958998,-0.111998355074757,-0.073116161482741,-0.046011535949201,0.0123373936054636
1601,0,0.030291642931457,-0.0681698867608064,-0.0486732851741029,-0.134003510493236,-0.136127399113171,-0.0618433483667427,-0.00675482579079123,0.000962791771760285,0.0266653074747623,0.00610941607571314
1602,0,0.0377096481076018,-0.0252940777499948,-0.111711180936741,-0.16638110228049,-0.143531189358537,-0.0729412655508207,-0.073239915989631,-0.0592268109894074,-0.0192315156440579,0.0352933079350755
1603,0,-0.0153659722340789,-0.105570767886437,-0.105564193045256,-0.162451138992608,-0.181653063778796,-0.10242126924333,-0.0464069338662008,-0.0465207089206702,-0.00693811493657071,-0.00977087821833222
1604,0,0.0570927947740283,0.000749489189027175,-0.0772824904977967,-0.123774138342632,-0.106200493143914,-0.0365895603099782,-0.0523510274773623,-0.042567732850771,-0.0109396211701255,0.042555725445379
1605,0,-0.0626106162732507,-0.140529290817519,-0.142063163953986,-0.196570231477549,-0.227500162526031,-0.163682469058999,-0.0547712964113275,-0.0612956438547991,-0.0222549143984345,-0.023960724337711
1606,0,0.0516375177198805,-0.0148023325560355,-0.0616289743864087,-0.117830071438574,-0.114514644225689,-0.0374953587965011,-0.0609064528434178,-0.0585783313825148,-0.00464094311652929,0.0379356696845636
1607,0,-0.0345066936184096,-0.100225375917461,-0.140322428580525,-0.172614047133934,-0.195153114196704,-0.121577454785777,-0.0720745020250563,-0.0827627280343896,-0.021761536252021,-0.0192213415735197
1608,0,0.0582787711246302,0.015557817389775,-0.0540594683410491,-0.0946677336602063,-0.0848998723964526,-0.0291658846650158,-0.0618031195968235,-0.0530851553227086,0.0162961845390159,0.0385666313128716
1609,0,-0.0293646248254539,-0.101499307608853,-0.147645417761725,-0.162040402839776,-0.195866809603322,-0.104197517364414,-0.103116944199288,-0.113680665196291,-0.0394978942410227,-0.0234135051946599
1610,0,0.0483833190041305,-0.00753975693866082,-0.0639795134341744,-0.110708736242062,-0.109626588666284,-0.0332245569298496,-0.0829619773833828,-0.0733469512357878,0.00556280253048502,0.0323971644313328
1611,0,-0.00445555427187905,-0.0755658365966432,-0.101503268240576,-0.136255834954181,-0.176273635544037,-0.10185325402263,-0.0772997666192887,-0.0850552506439392,-0.0218094109294945,-0.0216935791390389
1612,0,0.0468742493738874,0.0104135351299004,-0.0613033058111181,-0.0964792564278819,-0.0909161815269156,-0.0285984135552291,-0.0867854806190839,-0.0729786789199552,0.0213959824699099,0.0280236614191998
1613,0,-0.0109783817195103,-0.0757553385415749,-0.119386378222858,-0.140946672730068,-0.179602496611092,-0.100489327734612,-0.0934398642162566,-0.101985793364218,-0.0334324762933997,-0.0228203549311721
1614,0,0.0351670324466022,0.0221167162703282,-0.107636421873861,-0.115694398437772,-0.0942621600394884,-0.025802045505788,-0.106030690092528,-0.074912405492547,0.00442641121145426,0.0160117957128094
1615,0,0.0568047386055657,0.0207187674849934,-0.0548066354116495,-0.0967959963527152,-0.111838316171148,-0.0540787187297858,-0.0284600811411403,-0.0453609690754392,0.0147797389300988,0.0047392488800071
1616,0,0.0175609147039362,0.0157306495805805,-0.126490780606636,-0.122964034917331,-0.10323268177082,-0.0309440703037442,-0.122940829521832,-0.0864727525384325,0.00368841290246502,-0.000194607308221184
1617,0,0.0603879127481359,0.0234685423359013,-0.0475025856604885,-0.090384045755997,-0.110333333107482,-0.0547128322905803,-0.0314536851112572,-0.0457253015555409,0.0155204278345873,0.00561106079928164
1618,0,0.0134805342777995,-0.0111014475590994,-0.115382424044363,-0.127328071538639,-0.126374121947865,-0.0475368542487805,-0.140576667252655,-0.108718111798847,0.00522185470888781,-0.00448565978507542
1619,0,0.0630824844560869,0.0251325074510202,-0.0408352279184807,-0.0847375654519281,-0.109190936906189,-0.0553382176593716,-0.0344158783280214,-0.0459508701476653,0.0159475402781089,0.00650110627025824
1620,0,0.0101065196344061,-0.0258298118784667,-0.111149451497736,-0.129893263584629,-0.139486589486039,-0.0589587196913037,-0.152570829278953,-0.121921456466368,0.0051876119153722,-0.00861323888476928
1621,0,0.0648555093726007,0.0256958007447496,-0.0347995543714765,-0.0798938871511297,-0.108390992084095,-0.0558490223044515,-0.0372290094947334,-0.0460047311803903,0.0160403680328984,0.00745116972922921
1622,0,0.0137459875362995,-0.0303362750794046,-0.0859699463312038,-0.114894064455105,-0.13593585875404,-0.0548234035324298,-0.160146097395798,-0.133483881454184,0.0109757647027762,-0.0135352787665323
1623,0,0.0656779694429122,0.0251461964351434,-0.0293844142904484,-0.0758818748232234,-0.10791016228962,-0.0561442370197632,-0.0397758984788417,-0.0458575350240265,0.0157770507863422,0.00850085261006073
1624,0,0.00530218197303767,-0.021897580693603,-0.0930668816563878,-0.110700536760934,-0.119682541766668,-0.0472356362972842,-0.166910763439531,-0.135966636156112,0.014208294677708,-0.0231844258824921
1625,0,0.0655241376790494,0.0234735909440635,-0.024574282255692,-0.0727217640959646,-0.107722267160288,-0.0561315045242373,-0.0419410852487727,-0.0454834568960689,0.0151350689032272,0.00968704607097304
1626,0,-0.0212338193192164,-0.03119266126761,-0.154823082191191,-0.145082465136821,-0.143473664235776,-0.0684542275601694,-0.188790026330576,-0.141219018445327,-0.0108228528521904,-0.0430656277517606
1627,0,0.0643708703288146,0.0206695482514949,-0.0203510560962995,-0.0704251783614788,-0.107798562570654,-0.0557309467761514,-0.0436121157306547,-0.0448600421920281,0.0140916604595105,0.011043458103329
1628,0,-0.00841464423706073,-0.0432053582866198,-0.0986519594434589,-0.117425248436458,-0.140394258065787,-0.0635344773964224,-0.18623959593153,-0.150443837996753,0.00223676441591603,-0.03960375652174
1629,0,0.0621968434360478,0.0167269129026653,-0.0166958309389074,-0.0689953342146181,-0.108107908362107,-0.0548788082446884,-0.0446808557513719,-0.0439679966372984,0.0126241550337285,0.0126002067989963
1630,0,-0.0115552867274927,-0.0418600711369089,-0.102162026707309,-0.115358549600645,-0.127957182957306,-0.0550758961733525,-0.186575442916294,-0.151854161584752,-0.0018513123209184,-0.0446019190952267
1631,0,0.0589817555729493,0.0116394945165823,-0.013590593231644,-0.0684274396329754,-0.108616804656115,-0.0535306835835815,-0.0450448213855381,-0.0427909532697626,0.0107102304155242,0.014383488626474
1632,0,-0.0438130104971372,-0.0606084964419097,-0.165910443775798,-0.155201502438511,-0.160774222831929,-0.0877749809553735,-0.205375351781784,-0.156674521277606,-0.0315753650768589,-0.0642452295615158
1633,0,0.0377432242013367,0.00713204022436154,-0.013007787716396,-0.0816685895632273,-0.138256262477895,-0.110375039982922,-0.0742571997754768,-0.0534067444144971,0.0237958520677677,0.00679528171418964
1634,0,-0.0205988969982666,-0.0586516156391754,-0.10426739254143,-0.121116846804997,-0.144505271137183,-0.0791608996736929,-0.186544012848575,-0.153122223616576,-0.0114640947848398,-0.0500443101868248
1635,0,0.0338668866719065,-0.00157577710906831,-0.00832795412098741,-0.0740516589028885,-0.138956694482792,-0.131627591868046,-0.0735439109566096,-0.0598130597163247,0.0253285073954455,0.0019971652828632
1636,0,-0.0423440129564896,-0.0745687989006486,-0.1411702696899,-0.145971946637995,-0.163804420588978,-0.0980146850445544,-0.196811801254874,-0.157227727896167,-0.0355033784774909,-0.0618449425247828
1637,0,0.0373760918588519,-0.0174536622406201,-0.0113002954056598,-0.0730890572898371,-0.109989058740289,-0.0449086951127151,-0.0570164690260572,-0.0530020667310139,0.00493864255983434,0.0142350958040569
1638,0,-0.0364483483079623,-0.0770411197607213,-0.0987170555494638,-0.122529387498494,-0.145379331083369,-0.0726887972878971,-0.176524905030179,-0.146418981394742,-0.026812711157474,-0.0512430944910627
1639,0,0.0295520637160811,-0.0272678511867841,-0.01038426228708,-0.075462391294254,-0.110357029375966,-0.0414953030494922,-0.0539221195115709,-0.0508940383507609,0.000865113129215667,0.0165129566112723
1640,0,-0.0211465221634588,-0.072573504993408,-0.0684174966457467,-0.10215386076979,-0.12447023381896,-0.0605277538581993,-0.160557587915286,-0.142409251769785,-0.0145283272724102,-0.0406653906522374
1641,0,0.0206085878946352,-0.0382308547335505,-0.00996898335978147,-0.0785444657969738,-0.110676900022721,-0.0377111597615571,-0.049653030304195,-0.0483814001101667,-0.00376397589746702,0.0191287303658196
1642,0,-0.0438433272178457,-0.0891053863280843,-0.0996238623813885,-0.125945968667835,-0.145579792093565,-0.0818501482530184,-0.16643679396525,-0.144088273117105,-0.0370753998150151,-0.0483386438067506
1643,0,0.0105113132673975,-0.050351952714885,-0.010069795399545,-0.0823057240355364,-0.11090476466545,-0.0336511840964424,-0.0441648431843779,-0.0454587513927871,-0.00896504747588034,0.0220865692433283
1644,0,-0.0406429407485576,-0.0906566047731774,-0.0815104441399112,-0.114194656163881,-0.123814890308024,-0.049264685444108,-0.143048686036666,-0.128649949285721,-0.0395555624800233,-0.0395332436705267
1645,0,-0.00405383344552901,-0.0395000078169813,-0.00568369457984852,-0.0940006629139577,-0.145865998575175,-0.0921549341112942,-0.0900641322673607,-0.0685561277386522,-0.00120330690195614,0.0070564049329207
1646,0,-0.0302334239882075,-0.0941188381638397,-0.0243952885095822,-0.0814429210186833,-0.0964385696097682,-0.0205234088853253,-0.120344698379931,-0.119090041218169,-0.0110717668883511,-0.0204199661927055
1647,0,-0.0238571731536282,-0.0520198256199101,-0.0148979677198363,-0.0962198165572409,-0.161570420278637,-0.152780065054882,-0.0929560634827166,-0.0834993478373118,0.00052063954009629,0.00254605056070778
1648,0,-0.0431921296534282,-0.108248496317218,-0.0259394226238173,-0.0845016570705822,-0.0932704799924834,-0.0156367854831103,-0.111720135799014,-0.115554352919393,-0.0183393918722525,-0.0190617300166797
1649,0,-0.044568627660634,-0.0915252327168085,-0.0310688379785315,-0.0927535741197666,-0.141802257174305,-0.14641261636591,-0.0412017496875225,-0.0712179634924542,-0.00799163068052455,0.0168910802344153
1650,0,-0.057400558929646,-0.12357486844506,-0.028052666252095,-0.0881148497062186,-0.0898389928645358,-0.0108309625767509,-0.101284179460852,-0.111163701350788,-0.0262329354695976,-0.01709451642599
1651,0,-0.0539881918357156,-0.102787348755486,-0.0299800592350368,-0.0945090820520365,-0.138053235149018,-0.140406449775847,-0.0274254553965131,-0.0646428320662233,-0.0104021347577142,0.0249117160488914
1652,0,-0.072947838368374,-0.140140668350733,-0.03078458512601,-0.0922832038851573,-0.0861318240080453,-0.00624524828170714,-0.0890617257160101,-0.105920434342969,-0.0347523841718061,-0.0145176702838277
1653,0,-0.0597601629807268,-0.106406736957787,-0.0376708456938548,-0.108781525422755,-0.14072906014239,-0.117228023663977,-0.0322626664756548,-0.0629014537805768,-0.0358561380236573,0.0216970796003169
1654,0,-0.0117287299689306,-0.10236389934878,-0.0538303991349242,-0.0885280620939235,-0.0399727200052628,0.034594537059859,-0.0876991867804852,-0.114405617700768,-0.0843770957616455,-0.0226963807810673
1655,0,-0.0272389767509954,-0.0786205473548944,-0.0193593669685395,-0.0878242464774741,-0.109163677718857,-0.0943811650080597,-0.0303708275876449,-0.0680980878888993,-0.00521052710669345,0.0202333167008106
1656,0,0.0215516685661992,-0.081155448806674,-0.0688376113532658,-0.0908816857209029,-0.0150840926091925,0.0658582799933032,-0.0598632145113009,-0.0999384883944855,-0.127612345419535,-0.014002847567008
1657,0,0.0305627020919028,-0.0292424202724882,-0.0316060087583572,-0.0925493840404681,-0.0833226377148971,-0.0342688242093544,-0.0715528659133938,-0.0913248598224017,-0.0411627475678797,-0.00691130534345863
1658,0,0.00233290804705599,-0.0820346362502866,-0.0646980213879177,-0.108796582185949,-0.0550000697666126,0.0229844570286444,-0.0464522327396236,-0.0838392298479866,-0.128242604937643,-0.00229646368496395
1659,0,-0.0636335382304614,-0.0351648752406621,-0.193196459990933,-0.220046808518037,-0.237063728244561,-0.252142094769485,-0.266488914095367,-0.15018506579353,-0.0467018728800204,-0.00546090220197204
1660,0,-0.0605641538289492,-0.0438274942961249,-0.184331341121735,-0.201794534561201,-0.222666778331244,-0.249445854285578,-0.246571330020453,-0.132060324296742,-0.0542135719395122,-0.0016770294972086
1661,0,-0.104067069978637,-0.0666896756354197,-0.217365511393358,-0.292163600904283,-0.277087305601565,-0.260143000190781,-0.300025226667618,-0.180479781413524,-0.0707437425763263,0.0194492330764204
1662,0,-0.104893903897309,-0.0848975628639,-0.203305083020773,-0.28129793763026,-0.253298954437685,-0.229437574019306,-0.260634948713858,-0.165954064620092,-0.0776648401951188,0.0158700032782499
1663,0,-0.10381554236561,-0.0829701868483751,-0.184690909441303,-0.260623643936734,-0.226582469993275,-0.180275673691484,-0.221194333637784,-0.15686721662231,-0.0786400969165698,0.0112939337950371
1664,0,-0.0368340184613497,-0.0260473036273625,-0.151954575423376,-0.158008179804969,-0.182515648030982,-0.214985120886419,-0.219734873053077,-0.113976383237271,-0.0373960426544306,0.0163934133746051
1665,0,-0.0338155818931438,-0.0388782818597175,-0.147737499566024,-0.146002277396829,-0.167541386352758,-0.211996181957883,-0.201362957160813,-0.097264522818038,-0.0407504190652458,0.021238620445871
1666,0,-0.101461302339113,-0.0518365464440305,-0.181218518819175,-0.213356913356993,-0.226579554880486,-0.244216416337254,-0.252549464617709,-0.160976489285072,-0.0800782412559021,0.0245922156436031
1667,0,-0.0838254665625054,-0.0639163156697808,-0.166581739764778,-0.233667672807769,-0.187230638980163,-0.137509510883746,-0.173066118290739,-0.128857178185294,-0.060633884233056,0.0166443179264553
1668,0,-0.0840746294897018,-0.0690702238356875,-0.152811258240066,-0.16596004690187,-0.127801497946028,-0.196191272434587,-0.190986153765351,-0.0873136225736598,-0.0312769051648973,-0.00293361561386996
1669,0,-0.0260228995453206,-0.0557764078776651,-0.140507485345338,-0.142953362594343,-0.16257166526184,-0.19685826784293,-0.188828715181328,-0.0826764994027878,-0.0417623508226966,0.0291237186315265
1670,0,0.0104867616599496,-0.0506957547082527,-0.120804727385368,-0.119981760462281,-0.127648220204831,-0.159718231636537,-0.166492707056243,-0.0559938649815735,-0.0122417165252456,0.0241508013641518
1671,0,-0.0821114288077989,-0.041543144580692,-0.190742046687602,-0.2702269203391,-0.226997574705963,-0.144731245817485,-0.224955247747833,-0.162737462560571,-0.0442314996203796,0.0126546684869722
1672,0,-0.0824494105280875,-0.0887984745864862,-0.148850509943757,-0.166982118824255,-0.121639619463456,-0.18342641671591,-0.172745651990146,-0.0700680986352707,-0.0301700755959687,0.00540245944437512
1673,0,0.0116585730912622,-0.0730055113772267,-0.120876778907862,-0.1242971035205,-0.124850016397229,-0.148309566296223,-0.152746014082479,-0.0455706971593485,-0.0153149250674707,0.0311085516138723
1674,0,-0.0915002623359046,-0.0421808105671643,-0.22161531778511,-0.338620886264436,-0.316166795699328,-0.1406930876495,-0.340212754820022,-0.25170881857265,-0.0397953126129483,0.0152645350251692
1675,0,-0.0779551368621553,-0.0399483653203224,-0.214297258912013,-0.285013394233465,-0.237369832522951,-0.131650870573216,-0.260407477024297,-0.207757522411345,-0.0590476217624222,-0.0122406332485174
1676,0,-0.0864150595237192,-0.0476271094707917,-0.221759207519829,-0.329693577698942,-0.292318952748392,-0.123560798520696,-0.320520287434638,-0.253445278186967,-0.0477646180468372,0.00530953483062713
1677,0,-0.0677898569808078,-0.0461949945102283,-0.211816540886431,-0.273305900327082,-0.223783059510254,-0.112871608473617,-0.250721344466361,-0.216281991669907,-0.0621556011482616,-0.0180038416322087
1678,0,0.0275797704402267,-0.101996953679913,-0.118572026491378,-0.127062434546307,-0.129154310161492,-0.126552656846401,-0.135280837700586,-0.02479894343582,-0.0139686074402869,0.0304813442537963
1679,0,-0.0630169000658204,-0.0386191076536457,-0.211132668424417,-0.267788251058788,-0.211481238924961,-0.119560852528491,-0.231921440687075,-0.191890272406468,-0.0596567483649382,-0.0196190418886197
1680,0,-0.0548850003400037,-0.050525317263185,-0.216840459782329,-0.258015217037162,-0.204242819684748,-0.118629702579756,-0.231641547586389,-0.210521454233531,-0.0706683452090405,-0.0319550411493679
1681,0,-0.0091867141540688,-0.147059324841742,-0.141331828804962,-0.165450982498046,-0.15314163449079,-0.129491151407894,-0.130700764639981,-0.0249199681016258,-0.0278015318574349,-0.0104586487389354
1682,0,-0.0396653349363246,-0.0483028683010511,-0.231719450848577,-0.23061099274332,-0.179162523246457,-0.180967817272762,-0.205480166539726,-0.194735061864712,-0.0885880981997064,-0.0634488377563442
1683,0,-0.0123162369480974,-0.169289738634901,-0.147843738082155,-0.171947855169676,-0.161727696449157,-0.126300285305011,-0.11766453078387,-0.0121942645049284,-0.0329557277494651,-0.00550976729697783
1684,0,-0.0284213179646989,-0.0111977258030868,-0.201898731696139,-0.215703779814809,-0.146998230923154,-0.163129418039366,-0.143063104599121,-0.12587564743043,-0.047693021303869,-0.0490894130193337
1685,0,-0.0351448087640372,-0.207316929299446,-0.190761459076601,-0.203437068777317,-0.213011644114742,-0.143666386475263,-0.107933735115551,-0.0113621464866998,-0.0559495788778412,-0.0371632204745409
1686,0,-0.0277867193947648,0.00522542395700176,-0.209775180394825,-0.223485002544524,-0.159938538390851,-0.214165142093539,-0.143738746304366,-0.107172009842055,-0.0427042982069726,-0.0899540760970592
1687,0,-0.0690785056969385,-0.195531489913202,-0.206491094927372,-0.239816623139768,-0.211339880361041,-0.148977485133334,-0.122948598440578,-0.055001579719023,-0.0605688402515993,-0.0729012581059508
1688,0,-0.030984584280189,-0.0242823338610313,-0.225476305949201,-0.242727066838129,-0.189932668639878,-0.215344280631343,-0.179081237360165,-0.137950008063294,-0.0725557771255387,-0.103629160631561
1689,0,-0.038837201003885,-0.183600571617875,-0.175354601737482,-0.204905687675557,-0.177174165081204,-0.121153271533474,-0.101287659733286,-0.0350935783848514,-0.0429451669915396,-0.0183100015339188
1690,0,-0.0236375231662165,-0.0331861493913307,-0.265150355846237,-0.311116100372137,-0.247072359993501,-0.245802345192178,-0.25535007654462,-0.1779960470068,-0.0973168525954305,-0.118583452582725
1691,0,-0.0262339238681096,-0.215173807649845,-0.178580634743487,-0.17684707207339,-0.18754711261041,-0.116213150109041,-0.0848323718541375,-0.0227523879209414,-0.0525714296585471,0.0211581489916846
1692,0,-0.0281898828429283,-0.000112947024942911,-0.199267215993437,-0.256718143739261,-0.179367175709992,-0.123543346194523,-0.167032721381116,-0.128040076229747,-0.0478416952262033,-0.0794172679867626
1693,0,-0.0200592390634515,0.00182128297125828,-0.172435479120909,-0.20823922527009,-0.123558224946964,-0.0897257628127185,-0.0898424527254925,-0.0870139629161562,-0.0336129974390401,-0.0844620957228982
1694,0,-0.0451056524901891,-0.190792135065397,-0.167104106876962,-0.210461485537487,-0.164106357026615,-0.0981465886965968,-0.0856860994150287,-0.0321057493659236,-0.0328832272554782,-0.00658761494101689
1695,0,-0.0224229583270272,-0.043680519178131,-0.185543475713513,-0.20704625672464,-0.140195067657872,-0.154848131842262,-0.0992875500287579,-0.1062231627247,-0.0697676941078434,-0.121916426486688
1696,0,-0.0482737672172158,-0.167018491521684,-0.158591578375721,-0.224888198826159,-0.149648479871743,-0.0852748554017855,-0.0781626810489755,-0.0313792226018892,-0.0174680637158697,-0.0158625832408832
1697,0,-0.0185891125290801,-0.0910392827025195,-0.208071630901795,-0.232139296613526,-0.179487868268445,-0.206029390450871,-0.128032294236393,-0.130390664568132,-0.103499231334066,-0.143784607622849
1698,0,-0.0426909845754208,-0.157957827926965,-0.155503094122689,-0.221500722913351,-0.147059779044809,-0.0783608622044344,-0.0655346102366976,-0.0258516499293413,-0.012361168738994,-0.0104987549149332
1699,0,-0.0328666974140297,-0.10750835768586,-0.184134247385669,-0.194803046152333,-0.153779886308046,-0.239774596641194,-0.0893057781699714,-0.128086446118699,-0.0983474753278794,-0.139648085313668
1700,0,-0.0344500950109019,-0.149708928812326,-0.141672050204356,-0.214352626493504,-0.138076121362906,-0.0669980030909031,-0.0536620744374754,-0.0162462937705842,-0.00406402133429895,-0.00221984472997216
1701,0,-0.0339300010415982,-0.126736518944984,-0.175975106123925,-0.191613791509828,-0.162362387894466,-0.298918420938727,-0.0828210925448557,-0.125450093446906,-0.108359894466038,-0.155468653207203
1702,0,-0.0220265054558633,-0.158552572043302,-0.122401402977412,-0.199203321939557,-0.133281554815759,-0.0582978754299948,-0.046763516978618,-0.0118339838672116,-0.00417152250802344,0.011263262727752
1703,0,0.00386740489504045,-0.103661959293592,-0.156115922236085,-0.193850718668063,-0.174523224055368,-0.309083468160823,-0.103492181580234,-0.123985393170465,-0.105022558341538,-0.11396950471788
1704,0,-0.0257018465538957,-0.184898598671817,-0.129280864536484,-0.191936145599521,-0.150841415053075,-0.0681738559604221,-0.0564655405924007,-0.0339228708946953,-0.0237368432262921,0.0159190107187632
1705,0,0.0392022331461714,-0.0573146088731404,-0.128210736946738,-0.183714654349491,-0.159753855802017,-0.259223108800053,-0.115917578309622,-0.106559430983665,-0.10557455300092,-0.0846253063021527
1706,0,-0.0258557130570429,-0.192076932881373,-0.124298705711853,-0.189230680145199,-0.156460760534411,-0.0676328628995994,-0.052684836519871,-0.0347815271975562,-0.0281128581696142,0.0102875256466008
1707,0,0.0579115041311236,0.0161996439897636,-0.128725757697865,-0.175532489199146,-0.128243519071013,-0.134226466756272,-0.122288568742286,-0.0672211488361638,-0.0863476133610658,-0.0416309340027079
1708,0,0.0258538867572051,0.0352138513309816,-0.166106112653075,-0.202631850208619,-0.139479312301348,-0.119836445965047,-0.17835105796466,-0.105353815798187,-0.107784742708876,-0.0842715965097277
1709,0,0.0276169306126028,0.0292996879696172,-0.158455871704902,-0.19877906154878,-0.135157110914702,-0.111190077242989,-0.178299922756563,-0.108714874126274,-0.119729731299799,-0.0932924555961021
1710,0,0.0401650993101275,0.00513434110665778,-0.12348281894868,-0.174291608256331,-0.130293333737559,-0.15572822227271,-0.147144708724269,-0.101178968065464,-0.124641598600472,-0.091120653297311
1711,0,-0.00867199417334397,-0.154941119303339,-0.0874958770109256,-0.189959439502664,-0.128341736461224,-0.0406465142554189,-0.0264407830822334,0.0052063376622058,0.00439661695996563,0.00517758813954972
1712,0,0.073495365893242,0.0394178308102626,-0.0904030716037686,-0.132035558435566,-0.095121067248608,-0.11728688345167,-0.0805937455634701,-0.0381145199060231,-0.0742483203713064,-0.0181059529575345
1713,0,-0.0439796962104965,-0.156350463295383,-0.126693711083282,-0.206245296079476,-0.157299391790282,-0.0750910237523421,-0.0183614643245821,-0.000258845360797122,-0.00808144273721301,-0.0066298214001429
1714,0,0.0949155966517383,0.0541847154774087,-0.0578525111956386,-0.100313391875498,-0.0678790420872334,-0.100690444763663,-0.0432531958128022,-0.0122518777044047,-0.0506630344066038,0.0117025740871612
1715,0,-0.00770951157527588,-0.101707093176284,-0.122003581575933,-0.186369043190834,-0.138573319606366,-0.052073957759192,-0.0162243910395138,-0.0163764131260218,0.0054871397719265,0.00179519799203254
1716,0,0.0895644729341816,0.0345820919647517,-0.0585037901789398,-0.10640096839224,-0.0776149183924177,-0.0940413097793678,-0.0322467628053562,-0.0119998429429004,-0.0311952094375042,0.0260707492372565
1717,0,-0.0372519090905435,-0.113255725511062,-0.121358105824256,-0.204964404078946,-0.150025515389736,-0.085668209157269,0.00846417497422802,0.0169169901693564,0.0133598568990394,-0.00489457675353577
1718,0,0.101702884177998,0.0500373983796714,-0.0613372314213749,-0.10420722429721,-0.0688884848121512,-0.0852879427717478,-0.0378664460247101,-0.00747626543044078,-0.0115215014522505,0.0438277744977369
1719,0,-0.0191013974641115,-0.0981277280982428,-0.111253478800093,-0.187346807967389,-0.14437844009489,-0.0740001717325658,0.00506108393442939,0.00783233271130723,0.0139915210352173,0.000369770353039867
1720,0,0.0789588622917532,0.0148702620261216,-0.0657887280216076,-0.118064455857461,-0.0948209275727572,-0.0864310140529893,-0.0327678166594521,-0.0182196846678833,-0.00708083771838708,0.042286100951437
1721,0,-0.00015949478023114,-0.0835978613949228,-0.0967173121010406,-0.168274120550477,-0.139255165922616,-0.0652641655981299,-0.000268607197935866,-0.0016056669127098,0.018160317525951,0.00642793445398993
1722,0,0.0764960906003278,0.00213102707162727,-0.0780799294132893,-0.134619719980251,-0.111590869061335,-0.104821347565234,-0.0501208332268961,-0.0310244816158881,0.0112225194584228,0.0525249625984172
1723,0,-0.012384455368015,-0.12773820267583,-0.100994486695004,-0.157608280800641,-0.169545640484765,-0.0768623050121671,-0.0408882407671459,-0.0426879765128745,-0.0116740357765542,-0.00232939034958624
1724,0,0.0666596832361692,-0.0139686301061097,-0.0680828158843174,-0.13167795313228,-0.118866974515201,-0.090787879858933,-0.0446120969512707,-0.0386723290257487,0.0106317923380606,0.0500287285463741
1725,0,-0.00389221281005736,-0.0946463482054837,-0.110433311845094,-0.154724074063279,-0.16236566323722,-0.0730248635335619,-0.0384712297597544,-0.0536536275060642,-0.0107939190585755,-0.00415576790254257
1726,0,0.0576410464786465,-0.0210406419806133,-0.0737574281262643,-0.138087218868225,-0.133780732130092,-0.104746154431272,-0.0595751586273894,-0.053245175728443,0.0130436967392422,0.0476424733817189
1727,0,0.0295418006898815,-0.0423290775114796,-0.076873044719207,-0.136220596692789,-0.129566699075594,-0.0543928284984093,-0.00862332292406931,-0.0239587222087448,0.0173824594672083,0.00387883576097492
