Patch Number,"Regional strain value, cardiac phase_1","Regional strain value, cardiac phase_2","Regional strain value, cardiac phase_3","Regional strain value, cardiac phase_4","Regional strain value, cardiac phase_5","Regional strain value, cardiac phase_6","Regional strain value, cardiac phase_7","Regional strain value, cardiac phase_8","Regional strain value, cardiac phase_9"
82,0,-0.0710136678980795,-0.121895798226203,-0.0120877133517964,-0.047071269069599,0.0209911290342868,-0.00592392254416185,-0.115792091832543,-0.041617990657584
83,0,-0.0850863797782039,-0.144113562481899,-0.0123279193898748,-0.0605929284439555,-0.00259385760662945,-0.0341846521357675,-0.107970441232465,-0.0487520614918618
84,0,-0.106437030636187,-0.176534288755391,-0.0157337491689147,-0.0579076967863962,0.00579709803593764,-0.0345752402354744,-0.117133973285716,-0.0655532417985787
85,0,-0.109752474330953,-0.170919484167451,-0.00150065794081844,-0.0720236499112026,-0.00812712411865946,-0.0282701867513094,-0.0984183776766655,-0.0753965243768617
86,0,-0.109633719417599,-0.162542959487684,-0.0048314685062899,-0.0597843774111688,-0.0218054271305097,-0.0269451346584662,-0.0954793414569742,-0.0633956292217686
87,0,-0.134681826395036,-0.186747300284503,-0.0168527805178018,-0.0730724509419939,-0.0133932892120496,-0.0217039932130318,-0.0847434716073318,-0.0407144672820656
88,0,-0.182564880269936,-0.24649151846669,-0.0907265781522176,-0.034145766116299,-0.00260426035060823,-0.0239771084508418,-0.0877554917848089,-0.0680912428392985
89,0,-0.129535777499416,-0.18638619075009,-0.0593473358050454,-0.0178402984606016,0.00646684918952101,0.00792437691191816,-0.0867738061106811,-0.0729684199273488
90,0,-0.129137220959255,-0.170483274537718,-0.0257123470935006,-0.0496753996283628,0.0186243044865337,-0.0331061231212548,-0.142077521514222,-0.0529972625609405
91,0,-0.104899633371746,-0.155033291053285,-0.035275614486832,-0.0718393484046307,-0.0134041715100973,-0.0275458168032847,-0.102581860648371,-0.0327238227627211
92,0,-0.125040829096448,-0.173198941826454,-0.0237895093548681,-0.0847532066631003,-0.0215516298217615,-0.021110656262846,-0.0847643447858329,-0.0279070097572494
93,0,-0.167272756342386,-0.21665815418826,-0.036872649908732,-0.0892264028627279,-0.012096700737466,-0.0245261407590451,-0.0945249254960557,-0.0446422596486548
94,0,-0.180070888550994,-0.222802091751954,-0.0437863415599673,-0.0829632040634182,-0.0205031078618026,-0.0225144683735432,-0.0903970838963742,-0.0479530967882715
95,0,-0.189282729791289,-0.254096260450776,-0.103242609072568,-0.0513270693390874,0.00661526068507712,-0.0297409605765855,-0.122720994953745,-0.102217275410387
96,0,-0.178521843310957,-0.232917745013536,-0.0872312755166256,-0.0419588783442,-0.0135086168528312,-0.0255294367853716,-0.112157163592503,-0.0984673539848793
97,0,-0.138959201166315,-0.178032319893606,-0.0374845420740487,-0.0796952276840347,-0.0232418100214202,-0.0298708397395895,-0.0993290006951137,-0.0348335637594794
98,0,-0.129990139597639,-0.143060552360244,-0.0384009199973046,-0.0736192392864087,-0.0354201782547805,-0.0331868054436739,-0.100453809082658,-0.0344623476055236
99,0,-0.163867355099559,-0.208345150574924,-0.046308649481726,-0.0850130376402237,-0.0227969862103055,-0.0258753759041956,-0.0978942166201244,-0.0449907028871509
100,0,-0.192262722042247,-0.22939905117651,-0.0528476016035816,-0.088246232190193,-0.033286571298435,-0.023679202954455,-0.093989857887582,-0.0549299303307551
101,0,-0.168594557405191,-0.229672535744097,-0.0712825108865212,-0.069767126975492,0.00568518934401774,-0.0130982234833528,-0.111126026273961,-0.0762493035243088
