Patch Number,"Regional strain value, cardiac phase_1","Regional strain value, cardiac phase_2","Regional strain value, cardiac phase_3","Regional strain value, cardiac phase_4","Regional strain value, cardiac phase_5","Regional strain value, cardiac phase_6","Regional strain value, cardiac phase_7","Regional strain value, cardiac phase_8","Regional strain value, cardiac phase_9","Regional strain value, cardiac phase_10","Regional strain value, cardiac phase_11"
5810,0,0.0135446032790865,-0.0446411519657391,-0.0342812027193448,-0.0573334677889132,-0.053182735755389,-0.0692659361824858,-0.0595146442724545,-0.0339453697781079,-0.000831336399309435,0.0319039532757133
5811,0,-0.0047574680555762,-0.0521972456496912,-0.0589627087222283,-0.0588817652360961,-0.0673328986695734,-0.0724430332762815,-0.065227188213667,-0.0386398561273644,-0.00682396496019111,0.0256056082567238
5812,0,-0.0628107701653854,-0.0914716263506907,-0.0887155648768538,-0.0825323726989825,-0.0621756955979968,-0.0631095694758763,-0.0991988224356138,-0.103808027002843,-0.058993344115556,-0.060499622083138
5813,0,0.0701080166808039,-0.0209792215031422,0.0342345854368076,-0.0224311962199579,-0.0387580998283805,-0.0241869784312458,-0.070531679009658,0.00716498455583037,-0.0446150475284345,0.0692634163409029
5814,0,0.0403493158038604,-0.0444947373881148,-0.0057446511487087,-0.059735320661503,-0.0574649304203643,-0.0675532201556931,-0.0648298361022187,-0.0123445125795776,-0.0157277393684961,0.0562122528302396
5815,0,0.0237512623224048,-0.043208489450308,-0.0225105840253913,-0.0707986836134631,-0.062960741625203,-0.0859310971805187,-0.0629522067271643,-0.0146937746647321,-0.0035822968447331,0.0511547024994849
5816,0,0.0292709364157873,-0.043317887769214,-0.0122322935340213,-0.0713044920088773,-0.0614600829886637,-0.0890771435205993,-0.0598013936309534,-0.0121000042640795,-0.00731667245803513,0.0519648713142256
5817,0,0.0113215901650587,-0.0565158323423822,-0.0380484540999073,-0.069889789001323,-0.0705487023835558,-0.0871273804305773,-0.0618855752013968,-0.0226820370334082,-0.00594017605881303,0.0459300472015733
5818,0,0.0047173802857492,-0.0605567482091128,-0.0438765844408998,-0.0693547537492752,-0.0679099716707673,-0.0822707296208177,-0.0583468239050917,-0.0293639030140563,0.00131932048243555,0.0420827184308319
5819,0,-0.0620873616635046,-0.0895120359431859,-0.0941135317455541,-0.0826529610354266,-0.0636830440670144,-0.0602869044139753,-0.0957194590836983,-0.099815664009549,-0.0479923367931415,-0.0538920959209006
5820,0,0.0835499305671565,-0.0181110709881291,0.0382612107173195,-0.0218337266012573,-0.0433636255236909,-0.0217028315317004,-0.0735347568870174,0.00768759177376732,-0.0433927302546744,0.0814877366667752
5821,0,-0.0758269215515571,-0.0970602302371756,-0.111144579081799,-0.0942525982716218,-0.0685604507613857,-0.0629965180152788,-0.0971431079894519,-0.105313820136317,-0.0322712652539824,-0.0488441749859456
5822,0,0.0958356640024025,-0.0270817651266398,0.0433651813551914,-0.0167334895387901,-0.0422348120491733,-0.0156070387106525,-0.0664078516732505,0.00924682209835215,-0.0405371932189307,0.0868851049952772
5823,0,-0.0711898666693173,-0.0900050987637619,-0.122596991825728,-0.0963743193443539,-0.0822389440057983,-0.0662332076130123,-0.0905869768630184,-0.0761070085852903,-0.0274025145164684,-0.0273515262249318
5824,0,-0.0933112455501038,-0.106868180435018,-0.131265245404191,-0.0928305007290823,-0.0749028149111826,-0.0541448566841674,-0.0947600809123149,-0.090590455467442,-0.0288893430087989,-0.0391648183139404
5825,0,0.0764174274355924,-0.0344154883010624,0.0206810011237228,-0.0347649622456347,-0.055114343314824,-0.0386049548602786,-0.0664938750413542,-0.00728104816192854,-0.0343595850991016,0.0775400349245776
5826,0,-0.0550620528082956,-0.0793606853158559,-0.121410422883757,-0.122498297465242,-0.0973108506744103,-0.0979267946599131,-0.0924301327000571,-0.0720736105070182,-0.0189652178963209,-0.0118895667125395
5827,0,0.0942925558077103,-0.0444145135504662,0.0281857186387251,-0.0274581758608037,-0.0517304902929389,-0.0306661650032422,-0.0580897716656263,-0.00752964074581097,-0.0302935989720891,0.0824113907115216
5828,0,-0.0633421847469605,-0.0829327042379764,-0.127784223445353,-0.108635195602306,-0.0967949870097117,-0.0769369281510949,-0.0866242695233188,-0.0698198103838634,-0.0161443355685432,-0.0183350255167012
5829,0,0.0880968312850505,-0.0447372135868012,0.014048414917825,-0.0387026244736459,-0.0653328433815258,-0.0421965693514449,-0.0626624511369651,-0.0153733572288978,-0.0282056689319559,0.0824302790590787
5830,0,-0.0460526537375763,-0.0662286283528627,-0.120308438828158,-0.102845524566242,-0.0986850433288233,-0.0772402286067744,-0.087081264663487,-0.0651470600634242,-0.0158795734891911,-0.00754084742622396
5831,0,0.0712393993021732,-0.035029336955648,-0.0157001406703566,-0.0645845144291772,-0.0961172581639522,-0.0663375819552202,-0.0867778701818793,-0.0227005197493626,-0.0257394384591162,0.0891186086839295
5832,0,-0.0606117004498757,-0.076450608350171,-0.14063863032792,-0.12396989391211,-0.114802243804966,-0.0956862344460925,-0.0928916740945753,-0.0730236246877302,-0.00460487403467547,-0.00350250205328273
5833,0,0.0562000256314987,-0.0440624784600893,-0.0307167349369841,-0.0736336741869335,-0.103493655456597,-0.0832962491280349,-0.0843920473662771,-0.0334829690023376,-0.0199654142816905,0.0774613036777723
5834,0,-0.0597004942099537,-0.0751803706929738,-0.154578519791101,-0.150512008780478,-0.13867448251318,-0.129638149772193,-0.107358019889832,-0.0761993132244719,-0.0163891577828034,-0.00504457235040068
5835,0,0.0126401842983914,-0.0442911964438272,-0.0736757929071625,-0.107024147200302,-0.137892700643558,-0.122535942108859,-0.0997038718200302,-0.0490935738074348,-0.011785290664441,0.0665942866235814
5836,0,-0.0626331880200798,-0.0714383138231585,-0.162025784520578,-0.143361052044761,-0.143206384091175,-0.116341799006082,-0.100258258975649,-0.0663870366270881,-0.0104008358049305,-0.00188259988772699
5837,0,0.0443165381745592,-0.0600222587998638,-0.0440872644659982,-0.0802725254637818,-0.106308080069743,-0.103839531847642,-0.0788186483598604,-0.0485651421679277,-0.0114548425648747,0.0585112399787857
5838,0,-0.0607462494936905,-0.0645796947344714,-0.16615813806152,-0.126562990182295,-0.144973570828564,-0.0850869542241425,-0.0818767757119488,-0.0414205783003527,0.00566698554808953,0.0128577114530504
5839,0,0.0389902282029992,-0.072362916254876,-0.0425530483235795,-0.0728007118921917,-0.0857296106177584,-0.110474942168009,-0.0716715022658954,-0.0617515081897242,-0.00446798191964559,0.0323897729507614
5840,0,-0.0632977519788445,-0.0689674230818239,-0.176104731071462,-0.143929496963348,-0.162090949976661,-0.111158852173891,-0.0907081867733432,-0.0500668480162646,0.00760499735863673,0.0147550217538297
5841,0,0.00569548873335757,-0.0769045222510628,-0.0823176082834599,-0.103094121197497,-0.114319157264107,-0.141885716428975,-0.0859229138814511,-0.0665607012876447,0.00447426958984543,0.0260850721256676
5842,0,-0.0861404709271096,-0.0896074459847203,-0.199537315296431,-0.165814814626317,-0.173041574981404,-0.143128926821348,-0.105863667364382,-0.07301570775828,0.00913389473220905,-0.00633857230718315
5843,0,-0.00193768413657547,-0.0895726110257695,-0.0971496866692988,-0.111992087050773,-0.114756235152004,-0.142879139488245,-0.0755877804794995,-0.0459034883487399,0.0161211667770202,0.0336581314032869
5844,0,-0.00658445093347193,-0.0905284452682645,-0.104716432618526,-0.111047574020157,-0.112305334852233,-0.144487616486832,-0.0848245962049835,-0.0573256961119828,0.0115119145970235,0.0189640857514142
5845,0,-0.0933927795050978,-0.0876629715010827,-0.197984184928255,-0.15744792373294,-0.170266401622747,-0.117000584202132,-0.085856121266526,-0.0541507811430388,0.0404480487335366,0.0150199164228064
5846,0,-0.112149561234044,-0.101742228527709,-0.204508462486147,-0.145063295685177,-0.139275827794709,-0.0988405216573539,-0.0917818695848966,-0.0576339656189024,0.0346035850464403,-0.00582079810624636
5847,0,-0.0196786860359937,-0.0896984384742429,-0.11984417939085,-0.109744759179908,-0.108055896389239,-0.144725303661248,-0.0976497023023797,-0.0690000442623399,0.00681908989410474,-0.00282902661256645
5848,0,-0.0973309907561519,-0.0948031492330133,-0.21641920681815,-0.185975503882887,-0.215541241341463,-0.150024835851644,-0.084023807670877,-0.0671718213664148,0.0563330379407121,0.01984961539425
5849,0,-0.0459471686535383,-0.0848398058430681,-0.142680991869545,-0.119995403236283,-0.115216412401346,-0.158170719018245,-0.1202793227328,-0.0847719479535374,-0.00336523508660769,-0.0296804437041426
5850,0,-0.0957509152560875,-0.0919649447153542,-0.209489270331166,-0.16520804692585,-0.187619616628651,-0.113096465879456,-0.0733885659937613,-0.0447718779443563,0.0725067036932503,0.0352090625622725
5851,0,-0.0586284550629597,-0.0884477262128585,-0.159049203947626,-0.12686180203509,-0.118787523188055,-0.144510393843186,-0.108510215967286,-0.0619746711486974,0.0196776364738491,-0.0104911490624277
5852,0,-0.0692080967802265,-0.0885400741983241,-0.185696376379417,-0.14690073695178,-0.15058550630791,-0.143044713792483,-0.0930875871446851,-0.0409180792970039,0.0388536305654421,0.0070008031988984
5853,0,-0.0791563402890355,-0.0914107034314728,-0.19816657820387,-0.149088988303308,-0.153345615508604,-0.120233844070321,-0.0772948518569921,-0.0211465031139677,0.0603796239738579,0.0220230001994506
5854,0,-0.0826315668456797,-0.091414559386168,-0.189533430854689,-0.134904771894307,-0.138457173615838,-0.0799690843272906,-0.0627843169421439,-0.0150662316711702,0.0829137058683151,0.0494799764074478
5855,0,-0.0827988712383338,-0.082066674356344,-0.20445845006154,-0.164722608145482,-0.179142224720261,-0.155852920786816,-0.103775331618605,-0.0464207919707216,0.0370736978512982,-0.00191627720608145
5856,0,-0.0836870323544956,-0.0877196137930408,-0.211770978250596,-0.171848322280691,-0.197992038791986,-0.135603863654909,-0.078464909777503,-0.0329263115940254,0.0736256562939401,0.0332085331118837
5857,0,0.125064095810048,-0.0755483379880627,-0.0568123141378806,-0.109187093478919,-0.164978754992574,-0.165845415270314,-0.187496542066397,-0.0342242604683215,-0.159756999046121,0.0422783160685267
5858,0,0.158686110059663,-0.0859922074207616,-0.029504439709117,-0.131596956055948,-0.185081057088462,-0.194886802718959,-0.207524355582411,-0.0389232150454674,-0.179690111605712,0.0643656457582775
5859,0,0.166293567264052,-0.0846736685716349,-0.0345152661955462,-0.128472177329303,-0.163651072919552,-0.17771259007876,-0.188739678488503,-0.0327887341311294,-0.184147227486742,0.0719550407750054
5860,0,0.0243613687067192,-0.0895578012550864,-0.0845666466951405,-0.125020427203342,-0.180617177728137,-0.178868927344174,-0.205581156267725,-0.0671616383416233,-0.153171260983628,0.0139935472886785
5861,0,0.153130541857322,-0.0986147398627728,-0.0490137842231814,-0.151684179645622,-0.1855666790482,-0.205916513739767,-0.197956660038729,-0.0478460900442595,-0.163177625291918,0.0587545832795
5862,0,0.121749765204023,-0.0937736238873224,-0.0265735098309015,-0.141395236738468,-0.188991752405498,-0.206401582323944,-0.21607424878441,-0.0587845986582256,-0.179274905604375,0.0590056949742681
5863,0,0.00475460101095004,-0.0915286215192396,-0.103016541803886,-0.132235801623181,-0.17281605100919,-0.172466036054797,-0.204092734699645,-0.0745730831394846,-0.168401373956661,0.0118090900679491
5864,0,0.143869136171238,-0.112373898635127,-0.0713750879077701,-0.171721894456336,-0.187445422820112,-0.214660713858232,-0.186540512899763,-0.0562774970987246,-0.142374666173455,0.0517093266552815
5865,0,0.0996678606134545,-0.0611588469678408,-0.0515703691432829,-0.0971434838431685,-0.141461386654616,-0.144082365799112,-0.169546442663433,-0.0385421187856618,-0.148695905456928,0.0475111914383912
5866,0,0.0751475782784539,-0.0585489098022982,-0.0232329112163424,-0.0876343108579313,-0.136167122059738,-0.146020296680744,-0.156953748998304,-0.0425110339924755,-0.104816912381153,0.0422591531409524
5867,0,0.0872763206261364,-0.120576558367455,-0.0910498603491565,-0.184557342153139,-0.205722233660733,-0.226687653944609,-0.198389171157415,-0.0748533306806893,-0.139244228260469,0.0335890671630368
5868,0,0.0387559309867502,-0.0479266883457513,-0.0655837822836165,-0.0830300899448393,-0.130385569000069,-0.136479694100143,-0.151270740115685,-0.0565741731882466,-0.0915933799998684,0.00679207052269559
5869,0,0.0176357208477875,-0.0617452825775101,-0.0925689554308415,-0.0979564339974111,-0.133678816678549,-0.138473334728099,-0.152194057416108,-0.0648178264852274,-0.120457994824698,0.0128934274737471
5870,0,0.0750917572664644,-0.129862567940179,-0.082345189400584,-0.195662986680843,-0.205086263715734,-0.236004146998105,-0.2028484299494,-0.0894056557585732,-0.122417693141833,0.0274749803955201
5871,0,8.43916353885366e-05,-0.0578343534204531,-0.105150875629465,-0.102950619833269,-0.128727732886804,-0.134351481011376,-0.147125587580573,-0.0778443359567782,-0.122834393469593,0.00498203165800315
5872,0,0.0195915091097294,-0.127350943341439,-0.110480298681822,-0.197026729665151,-0.227955918944558,-0.239501174873956,-0.209779305522843,-0.0911392791017888,-0.120858114112927,0.0128261192035686
5873,0,0.0539025420974042,-0.0612389754700152,-0.0586576762084152,-0.105415983075305,-0.147056316787461,-0.152700551148027,-0.159112275933092,-0.0587614023901748,-0.142013640783404,0.0415565006772853
5874,0,-0.00356090111196139,-0.0404397974376196,-0.0967168830133099,-0.0874589025906579,-0.117316190425448,-0.125230513411592,-0.125806453297948,-0.0793160420654258,-0.0830610509462301,-0.0122871058544366
5875,0,-0.00181980107752344,-0.12932205383567,-0.136944782238769,-0.202335330198288,-0.239563510678372,-0.243146074784806,-0.207753494902991,-0.0881651408512097,-0.11243003602971,0.00593050841327303
5876,0,0.0693697986127868,-0.0634008775171854,-0.0393016036054051,-0.102607235625294,-0.143319018951436,-0.150736747554078,-0.151961530914969,-0.0508357358939904,-0.137021691278865,0.0473915483325245
5877,0,0.0273972582270841,-0.0617787761511074,-0.075308136613197,-0.10831272106277,-0.152600758283743,-0.155660354645001,-0.160304014041071,-0.0709826534416461,-0.137674891449465,0.0285530295136232
5878,0,-0.0083780521032697,-0.0275856031050655,-0.086935012439737,-0.0819201301962857,-0.106472693412548,-0.117501675267913,-0.119540164270379,-0.086384164940054,-0.0755209781912023,-0.0162859764517476
5879,0,-0.0109538106585909,-0.128257850472397,-0.137212137163274,-0.203850394320363,-0.240297045127686,-0.243178210345848,-0.202913157368249,-0.088669129419006,-0.100194629398337,0.00378867149085904
5880,0,0.00684621053982304,-0.027682049078382,-0.0569630611291061,-0.0699903359471546,-0.092690425465246,-0.103545362850017,-0.103096281629264,-0.0594129004479399,-0.0761487395808256,0.00747807711075055
5881,0,-0.0826491130940672,-0.107123250159438,-0.151626667247643,-0.183888315301719,-0.267826570402314,-0.233763771631927,-0.206405317031714,-0.0823964920902583,-0.108068209718113,-0.00381775698486675
5882,0,0.0173749289503269,-0.0183972664233485,-0.0772744034006989,-0.0619818539355698,-0.0800003360424139,-0.0927719093633773,-0.0855459251778435,-0.059893865389364,-0.0570285035353145,-0.00434910071788996
5883,0,0.0201056445877303,-0.0126874402685807,-0.0913919380921284,-0.0585041168567625,-0.071128437432694,-0.0853408523269799,-0.0769012774521886,-0.0631675773898184,-0.0526283091181212,-0.00779679175770465
5884,0,-0.0547029387505567,-0.117037255163769,-0.13519478652239,-0.189365698256638,-0.239331733775568,-0.229141989803542,-0.198412946692654,-0.0876513617788409,-0.0876670986069794,-0.00492319867267921
5885,0,0.0107463410263355,-0.0170398895588179,-0.0957910802923588,-0.0627263690975419,-0.0672006177829413,-0.0789160854477998,-0.0868657280475089,-0.0658103328959539,-0.0800167393031688,0.0101434350246246
5886,0,-0.0125597407138377,-0.0236964814161987,-0.100524194819624,-0.0731423329395924,-0.0684177916682378,-0.0810390600808274,-0.0987521454519974,-0.0790296442426761,-0.103350423678786,0.0174447090801748
5887,0,-0.0318675306444072,-0.127709676157885,-0.119088756181593,-0.195979729166276,-0.21289205777686,-0.225480815103264,-0.193805931109666,-0.0905684047099568,-0.066802533889906,-0.0065463758349017
5888,0,-0.0201388755405721,-0.0274570259710103,-0.107197605097615,-0.0828994082786475,-0.0793082092749527,-0.0932114774057243,-0.102484220169239,-0.0901528010140913,-0.100047332780244,0.0155891228444354
5889,0,-0.0364602009273972,-0.0305846054623428,-0.10091574590751,-0.0825903577604646,-0.0714175184373885,-0.0830264660544876,-0.10990075572012,-0.0854337873783367,-0.125122823706685,0.0289713508629339
5890,0,-0.0550019583635385,-0.0363465783465089,-0.100636690099755,-0.0870344871732125,-0.0678332959931425,-0.0795358805206785,-0.11453390459961,-0.087438705352803,-0.140691047130918,0.0374868341299408
5891,0,-0.0584775196467725,-0.0394259371951132,-0.106184107648311,-0.0864772879758048,-0.0606951657450929,-0.0795522819838734,-0.0964143540255008,-0.0953672448745119,-0.116883640409732,0.0238811397251042
5892,0,-0.0937788280514606,-0.0979111971248197,-0.145109288692687,-0.174034053531379,-0.253165162751316,-0.219157886059988,-0.190140254220918,-0.0741262405292696,-0.0753749322811496,-0.00559593496209865
5893,0,-0.0414641845270839,-0.0373448924848896,-0.110356763654359,-0.0916073839209471,-0.0805079081792891,-0.0954335467951521,-0.101866451254025,-0.0966842825838219,-0.105382608057974,0.0204355471008215
5894,0,-0.0856382394862539,-0.0498547330873893,-0.12287153156662,-0.116540234320893,-0.0921143950648006,-0.106246521086312,-0.141469676871036,-0.117192284737815,-0.163082677013397,0.0424633418887921
5895,0,-0.097532968478952,-0.0550169017366293,-0.126045019190134,-0.121839062252481,-0.0914882544170527,-0.107371244972385,-0.14075378256328,-0.121031559367218,-0.165517844986112,0.0439811078164656
5896,0,-0.0747243143887719,-0.0492842955597945,-0.109967398050241,-0.0945253035097978,-0.0637708968092363,-0.0861391518172546,-0.0913544522094432,-0.103580596811608,-0.111047470648401,0.0226848724593236
5897,0,-0.0572277385823844,-0.122040608880157,-0.139978807367525,-0.195461448105774,-0.215056339069241,-0.220727987883623,-0.185722732254753,-0.0858777693244843,-0.0552969271858107,-0.0112362058229929
5898,0,-0.0582680242802623,-0.047745887909694,-0.111707322349837,-0.0976637742835818,-0.0810462956556204,-0.0974111929225231,-0.0955996218046978,-0.100086753086406,-0.102219719664754,0.0219454700609236
5899,0,-0.104321991692694,-0.0610958725565975,-0.126581135173697,-0.124315295590935,-0.0940198448195477,-0.110706688167909,-0.136436931337397,-0.120199266671508,-0.159302890373318,0.0450333770576317
5900,0,-0.116206420011525,-0.0668034333989586,-0.129055722136698,-0.129704762090616,-0.0937410348841629,-0.112468790335766,-0.136060368455123,-0.12370966382526,-0.162059957794514,0.0471049410609248
5901,0,-0.0930267872713151,-0.0616850295182391,-0.108855730592893,-0.100174934324402,-0.0654458290371682,-0.089801378839327,-0.0862040957124032,-0.105790664851957,-0.108765741811104,0.0259369621224352
5902,0,-0.064241161939619,-0.118796468922591,-0.13726376408389,-0.192338114540475,-0.207998374299796,-0.214331473382375,-0.181399227991093,-0.0823953237778073,-0.0470673671318346,-0.0127368816075911
5903,0,-0.0758463035690996,-0.0596904940383138,-0.112416201774253,-0.103943038975632,-0.0821274233581905,-0.100024173168246,-0.0903232671215279,-0.103167248984343,-0.100279517944812,0.0237443940377464
5904,0,-0.122893708499511,-0.0734973710007532,-0.129383467982773,-0.132132913373662,-0.0962377616500383,-0.115926664662191,-0.132194362673785,-0.122570330571756,-0.156636561169859,0.0480981722354545
5905,0,-0.134734373454614,-0.0796819143115661,-0.131149709778039,-0.137472207798535,-0.0962355926981109,-0.118270714875841,-0.132117966666472,-0.125663994987884,-0.159676635409304,0.0506990123691238
5906,0,-0.11198046256086,-0.0754591543267015,-0.107138954037228,-0.105602794937584,-0.0674864081788431,-0.0938939548504479,-0.0819619615860148,-0.107353910033413,-0.107572087854422,0.0294652497983634
5907,0,-0.0884318599671646,-0.104288946981788,-0.143923319247501,-0.177612108054331,-0.220691097099083,-0.207986698099627,-0.180532701689466,-0.0739832748916452,-0.0511211069085806,-0.0117925019417628
5908,0,-0.0970112891963607,-0.0783220385232822,-0.119884946854321,-0.123201963347155,-0.0953165824390878,-0.117329996450881,-0.102487273882758,-0.111903822879141,-0.118340231985689,0.0363444409635274
5909,0,-0.13957438760469,-0.0871755868206048,-0.130494279011396,-0.138995912098233,-0.0997496569268672,-0.122196511769575,-0.128182652049584,-0.123692258100978,-0.153253293853311,0.050232812977177
5910,0,-0.146295544892389,-0.0933040353635761,-0.12669337166519,-0.143445766237408,-0.0996663247404407,-0.126039472890462,-0.120652675749451,-0.126207239432821,-0.14830719228904,0.050706148755814
5911,0,-0.126186418312205,-0.0809479671746465,-0.0983655708342017,-0.11644964888665,-0.0758027608886027,-0.10585344420373,-0.0866759868212085,-0.111615608666963,-0.116644121103504,0.0364255047025568
5912,0,-0.0931577947711059,-0.104149074505444,-0.155296006379059,-0.179985153504856,-0.224761737068924,-0.212402863765007,-0.177932331475733,-0.0790917800213025,-0.0573499480887537,-0.0140153941308838
5913,0,-0.101880762847931,-0.0914928262816845,-0.122583624520953,-0.132505482558741,-0.105157035580536,-0.128866291855166,-0.104194656603053,-0.11344952407661,-0.118874097319805,0.0396870385305834
5914,0,-0.142393223489049,-0.0950810736259521,-0.128807723365638,-0.139441102550409,-0.1037098541272,-0.12601053682448,-0.124048818444881,-0.12108978572609,-0.145733808643516,0.0479079354204901
5915,0,-0.131589180905044,-0.101936547115799,-0.123893720619917,-0.13675039608195,-0.0966936194824893,-0.125357931526532,-0.103738655289079,-0.113936825204636,-0.129306434791918,0.0490658684931236
5916,0,-0.0928155186836533,-0.0975648982956262,-0.149213082413416,-0.170664150000534,-0.212176832051608,-0.201333912472657,-0.171577008739431,-0.0755073654293489,-0.0524067068915742,-0.0146871928004415
5917,0,-0.105527344279338,-0.0952250332713561,-0.114964340174563,-0.121706721377389,-0.0972321079040027,-0.116445461501425,-0.0834588786041828,-0.105913536519235,-0.0934641523283218,0.0264900606125067
5918,0,-0.147073177733204,-0.103082899751413,-0.127990557041626,-0.140644328650284,-0.106233649234733,-0.129214234445647,-0.1208046047519,-0.119026618265094,-0.140694781611691,0.0464666122855177
5919,0,-0.131722250936855,-0.110766616285639,-0.122596959391398,-0.137962027264999,-0.0985318051152918,-0.128229289644742,-0.0966627451142305,-0.110698538838669,-0.120335519780967,0.0467867641824562
5920,0,-0.0828644286265979,-0.10467993234974,-0.136959116973922,-0.175211086457454,-0.182982112091654,-0.191560821898641,-0.168063749779588,-0.0778957089307404,-0.0401863343322935,-0.020490004982705
5921,0,-0.122471571450489,-0.108207579176277,-0.119220184757004,-0.134165549659067,-0.103771575725522,-0.127583674939081,-0.0944113517897035,-0.111902548681038,-0.108532669158282,0.0329679279510871
5922,0,-0.135258777782973,-0.118780457788486,-0.121967031101485,-0.14034233705115,-0.102089898823967,-0.131628434319422,-0.0950418371297638,-0.110254888910662,-0.116439696543398,0.0429524657216451
5923,0,-0.0796183999351698,-0.0943368927446105,-0.11133144447023,-0.157674937878289,-0.158434226253664,-0.16706622026993,-0.160841843865768,-0.0619212311796646,-0.0251912326757808,-0.017735270911228
5924,0,-0.130637625519012,-0.120369927944315,-0.116057223892024,-0.131050323504561,-0.102249499272699,-0.12246268463348,-0.0805469434263695,-0.107467857848857,-0.0930150597749207,0.0243663809026633
5925,0,-0.134983690786516,-0.126398841069922,-0.121377568943788,-0.14282859161791,-0.103313247217664,-0.134303261435476,-0.0898803934697741,-0.108982208856964,-0.110238288601629,0.0395409837916192
5926,0,-0.0906682111385434,-0.0568030421852017,-0.0951462924214196,-0.110813991039565,-0.163757108211405,-0.138341381180484,-0.149417973497185,-0.0311101530499867,-0.0258689159974568,-0.00261056312257091
5927,0,-0.122016160438181,-0.130441836549483,-0.11631927256695,-0.140765611180588,-0.102228812226252,-0.131637851925335,-0.0748987951595339,-0.108484652635256,-0.0910667710683295,0.0261546851822647
5928,0,-0.0836272837400244,-0.0504426415289195,-0.0842353537643359,-0.099991343641883,-0.149893872646664,-0.12581819520119,-0.143668977462417,-0.0252632957549472,-0.0238124741604386,-0.000812337455041279
5929,0,-0.119254094126921,-0.139150799803802,-0.120073846760344,-0.150559690622212,-0.106459358687542,-0.140676344441002,-0.0776891424185556,-0.112018319378713,-0.093037307489358,0.0249122962109196
5930,0,-0.0758335201972425,-0.0442008078460154,-0.0729737261870524,-0.0893539819739632,-0.13631408176155,-0.113547981571196,-0.138231030030676,-0.0193528542063417,-0.0224556727720362,0.00134001735727463
5931,0,-0.123003588457568,-0.145614839520644,-0.121314119059538,-0.15386960816118,-0.107690113810958,-0.142416953284409,-0.0789840878630518,-0.113613887718226,-0.0924983548052726,0.0195751178122354
5932,0,-0.0673776079656584,-0.0381433852293842,-0.061519547439719,-0.0790315707048912,-0.123154267903433,-0.101639084039171,-0.133117539817688,-0.013456017648374,-0.0217611895406312,0.003862437143479
5933,0,-0.106516103824507,-0.122446525357122,-0.10251234138895,-0.142588714648866,-0.102884215757337,-0.140709140558362,-0.102365252319425,-0.118177559413184,-0.120934756485465,0.0188281057509039
5934,0,-0.0583644132986921,-0.0323342009037599,-0.0500323464325273,-0.069141443606578,-0.110540469645861,-0.0901880908437096,-0.128337868480885,-0.00764976170572818,-0.0216855811991744,0.00676516108608261
5935,0,-0.0806182075598769,-0.102865181618652,-0.079531139750227,-0.116117440729746,-0.0944949563756632,-0.13068187218417,-0.0923564692537033,-0.0972770063055572,-0.108998313656207,0.0146300722482997
5936,0,-0.0489084610091862,-0.0268333165229854,-0.0386679875549842,-0.059786900715911,-0.0985873920487129,-0.0792798287893348,-0.123897122437752,-0.00200977934830648,-0.0221796711138993,0.0100522115028654
5937,0,-0.0958670278471663,-0.126331151626765,-0.101202443420318,-0.137996403707755,-0.10102133316172,-0.136154131220041,-0.101466390955514,-0.11970939795633,-0.110320247001475,0.000503168875094495
5938,0,-0.0391294338566051,-0.0216955372226891,-0.027574531006622,-0.0510562578295181,-0.0873978767649242,-0.0689877773477684,-0.119796068488262,0.00339056927293302,-0.0231890584957958,0.013720978466359
5939,0,-0.0864832146166227,-0.12585358596381,-0.10194138104995,-0.135140026054695,-0.101120779824773,-0.133461733838824,-0.101938047991621,-0.121107254654155,-0.102760701538594,-0.00869437126088912
5940,0,-0.0291480250248527,-0.0169692193994001,-0.0168890540149507,-0.0430225110902647,-0.0770626167526368,-0.0593747856231051,-0.116031178143577,0.00848127596293424,-0.0246547522573342,0.0177619311263941
5941,0,-0.116678558700884,-0.155022457578608,-0.118338047766045,-0.145911373677402,-0.103836558763817,-0.133172653677342,-0.09264541918557,-0.115551833729514,-0.0881035569125116,-0.015783416588817
5942,0,-0.0190823709845499,-0.0126953949727139,-0.00673538596049683,-0.0357434869943908,-0.0676600610137332,-0.0504939918943079,-0.112594799053739,0.01319666061143,-0.0265139262759468,0.022158473421326
5943,0,-0.0727586826462455,-0.10670057309689,-0.0733007675188559,-0.0841318693870955,-0.0811359862612234,-0.0917959031552691,-0.0864749233949611,-0.0920156678895176,-0.0838760436256529,-0.0256613824013969
5944,0,-0.117709763513236,-0.143943291145382,-0.106648414198541,-0.118665225905909,-0.098098515208634,-0.102877416988366,-0.104301948690328,-0.112708564702005,-0.100776415863881,-0.0285270279630804
5945,0,-0.12847835070479,-0.158083478379742,-0.11732164441349,-0.141114019872715,-0.101144473433276,-0.124458635013642,-0.100639521990346,-0.115305225292837,-0.0969082313170233,-0.0223813521067934
5946,0,-0.00904518515951247,-0.00890721082618939,0.00277734499990334,-0.0292623650704069,-0.0592564657089754,-0.042389861332887,-0.109475445901362,0.0174762929199008,-0.0287007852788694,0.0268869567577663
5947,0,-0.0608112224564312,-0.101783020603848,-0.0661581040899514,-0.0762643995330404,-0.0729764167090168,-0.0901917310430034,-0.0851949666776902,-0.0856674551279892,-0.0783708785227974,-0.0275639818169019
5948,0,-0.106318777873977,-0.147512335149667,-0.11042737056246,-0.123861836224226,-0.092859085428162,-0.10824240132864,-0.0957697728046413,-0.109605897665045,-0.0796284403559305,-0.0313289379640744
