Patch Number,"Regional strain value, cardiac phase_1","Regional strain value, cardiac phase_2","Regional strain value, cardiac phase_3","Regional strain value, cardiac phase_4","Regional strain value, cardiac phase_5","Regional strain value, cardiac phase_6","Regional strain value, cardiac phase_7","Regional strain value, cardiac phase_8","Regional strain value, cardiac phase_9","Regional strain value, cardiac phase_10","Regional strain value, cardiac phase_11"
1123,0,-0.194225100093845,-0.22333304013429,-0.276804819495972,-0.366408771670543,-0.378245418571673,-0.250456956346504,-0.330852356990817,-0.220610653823113,-0.108181854404848,-0.105687227439163
1124,0,-0.135965314712088,-0.160663242467232,-0.254165789824331,-0.357614638078013,-0.345060136650269,-0.203752548405483,-0.291347315495466,-0.198943510235751,-0.11643800566666,-0.11874994664013
1125,0,-0.0782025149528812,-0.0970087554581845,-0.213028116961081,-0.316898470556185,-0.290199463926478,-0.104493156589974,-0.200001003770801,-0.134190874135005,-0.0919109035886736,-0.128884914217195
1126,0,-0.141825552703093,-0.170266369572891,-0.225795256775463,-0.295617708968454,-0.295632923691086,-0.231688309971968,-0.243844792886319,-0.152776785342879,-0.0556317439583979,-0.0954406535414775
1127,0,-0.0859787124491013,-0.153693880328427,-0.201246188639602,-0.285819096989552,-0.321966112765702,-0.247371791384632,-0.234134737546524,-0.145579602936879,-0.0515079009018216,-0.0617102538294942
1128,0,-0.0888596345722442,-0.122411822853608,-0.218678371881737,-0.324100629627157,-0.305196530195931,-0.133310861463247,-0.231563540228406,-0.163823509557667,-0.0919121574357572,-0.100389825318875
1129,0,-0.123284709829555,-0.15287705322256,-0.218020645281824,-0.278589027752399,-0.269055669364753,-0.202434187463346,-0.204853960346204,-0.114099931091598,-0.0445760703219572,-0.0893170356176901
1130,0,-0.108189942759417,-0.139819045639455,-0.210070886600606,-0.269119327979416,-0.254722942208874,-0.18867142719307,-0.193852215248116,-0.101448660767575,-0.0427134684472257,-0.088590207198379
1131,0,-0.0549292324635218,-0.0880357817514171,-0.189416374797406,-0.290391430021563,-0.267409988237261,-0.0780876356759883,-0.176280530351542,-0.130560929949828,-0.0653612872692538,-0.0869293251865653
1132,0,-0.118417626448083,-0.127715255809094,-0.198621389022558,-0.244275031267021,-0.186651573982517,-0.129964162545155,-0.153382225033447,-0.0682845569184743,-0.0302538099026758,-0.105523975559528
1133,0,-0.0832944027262547,-0.141795843225826,-0.218787335345312,-0.342875509693451,-0.328663782407611,-0.184270018688482,-0.281445013088839,-0.210329125922947,-0.113768674396465,-0.0663378672368101
1134,0,-0.106840162899144,-0.131204329572011,-0.227188761622857,-0.258919855354094,-0.245072717720903,-0.166587624103622,-0.131346990666953,-0.0558847753387314,-0.0421650083715931,-0.0803533709424602
1135,0,-0.0655987833590176,-0.113545542935553,-0.21446196174857,-0.35480535284491,-0.35099248003789,-0.188562674500898,-0.270241090681044,-0.231637301211329,-0.115845511463001,-0.0699757410556208
1136,0,-0.0325804209302136,-0.0659046360239611,-0.180727997581303,-0.302197012565225,-0.300418087845755,-0.105642907088623,-0.177845896878337,-0.18129586420296,-0.0693535589242843,-0.0591023330213296
1137,0,-0.0887366205108489,-0.118865129193788,-0.20470414757527,-0.240110903405184,-0.205645294101043,-0.135330151906146,-0.109471218621744,-0.0260543577480026,-0.0224118478200579,-0.0721591133240617
1138,0,-0.131533773913968,-0.126123630382626,-0.226159762062114,-0.245183750265175,-0.192295234219224,-0.140720590372532,-0.121868515183388,-0.0281159984221823,-0.0209513920869466,-0.0960805825262029
1139,0,-0.0914830502585491,-0.113899867461343,-0.203426051396472,-0.229236217121621,-0.179383088225418,-0.112927716133963,-0.0937085840355902,-0.00786235115942446,-0.0200539958350022,-0.0787731492319398
1140,0,-0.0586812499504561,-0.094375117968712,-0.17417497515634,-0.26412956683669,-0.269222758510479,-0.128792157514692,-0.148840693131925,-0.15728346941881,-0.0488148598564143,-0.0238300441048391
1141,0,-0.0798016177773951,-0.109943743246485,-0.202374389067949,-0.229167029378328,-0.183891549489573,-0.112357343095236,-0.0791169033183793,0.00186276598393254,-0.0184216357437331,-0.0684714075453033
1142,0,-0.0835883708619487,-0.106591175727903,-0.201352218167871,-0.2197442862612,-0.158006033342756,-0.0896147284300236,-0.0635455923916063,0.019488191637403,-0.0171338892893191,-0.0741287714774876
1143,0,-0.0666670747737925,-0.115350745311687,-0.165989862910299,-0.235030970000449,-0.230643876583149,-0.114047861068742,-0.133242979488882,-0.133483322777725,-0.0384331542628981,-0.000326471240379322
1144,0,-0.073124830285808,-0.103621080599064,-0.201506921246499,-0.220442412491379,-0.164404000501034,-0.0920184095360541,-0.0522788209231773,0.0259365630863089,-0.0162189103754049,-0.0650550357248758
1145,0,-0.0319071485813802,-0.0955438796414239,-0.156111780146996,-0.199759660087985,-0.138329199236188,-0.046219883463365,-0.0557446984713129,0.0211254941515262,-0.0118599264382518,-0.0534240189767237
1146,0,-0.0541031400023561,-0.102916262655522,-0.16947656675386,-0.249480871519987,-0.253937991868412,-0.113196497836037,-0.144463092015538,-0.159814678777025,-0.052687754247533,-0.00154349853797142
1147,0,-0.0738376167388369,-0.0953211857425093,-0.175989474560378,-0.202123329364423,-0.108816531522085,-0.0376804068739629,-0.0271585036089561,0.0425853159587417,-0.00135373987386711,-0.0693738147500319
1148,0,-0.0269529563622493,-0.0943335456478458,-0.171900491813152,-0.202028871700837,-0.157067682259866,-0.0661044597878634,-0.0439720142783534,0.0294766004184899,-0.0163609405589878,-0.0454108512893856
1149,0,-0.0557887076058218,-0.140726001777307,-0.150140275629757,-0.211289575927746,-0.197842506462272,-0.120884884086478,-0.121267324195784,-0.114714020484582,-0.0356716107937946,0.0330041539322459
1150,0,-0.0649957692042413,-0.0956200050473136,-0.201045346883206,-0.210029992121847,-0.141680656344729,-0.0711301144645191,-0.0160931740859998,0.0534667572056502,-0.0129328542740238,-0.0583342208263214
1151,0,-0.00628270141670229,-0.091365748957984,-0.163267560365334,-0.187906095704723,-0.149628950130092,-0.0518030268064107,-0.0338574912005044,0.0415758709803338,-0.0116613782908923,-0.0328683297229559
1152,0,-0.0677690362327239,-0.178562426563005,-0.145088487680611,-0.190544827172109,-0.179260892911671,-0.166888488089832,-0.106162724208224,-0.0907766958175353,-0.027437192330716,0.0574819389415031
1153,0,-0.00381830187044652,-0.0841492733598347,-0.139084523157035,-0.181026827551804,-0.111760870512489,-0.0153282495104273,-0.0188972016690194,0.0469707148822331,0.00506134355443466,-0.0317064529310084
1154,0,-0.068157874672936,-0.16622676730067,-0.156205849083442,-0.208781511464361,-0.220584453462133,-0.191960175643792,-0.121430253375811,-0.124695593453492,-0.0444856865904423,0.0484867804138216
1155,0,0.00135316107061079,-0.0805865339856697,-0.138256013103506,-0.177384362400927,-0.108934924935263,-0.0161554118676407,-0.0108997480036421,0.0509864199322343,0.00925982275496073,-0.0267106744777208
1156,0,-0.0707929471508442,-0.187368679973087,-0.157532284481458,-0.207936020721395,-0.247482538573896,-0.247215157246431,-0.141643061266482,-0.132822717452912,-0.0597541788235505,0.0688139004901815
1157,0,0.00629798806821924,-0.0770245077328635,-0.137612807313536,-0.174478208528714,-0.107471426705948,-0.0191475570990832,-0.00527286237462554,0.0527332343408295,0.0125220470674159,-0.0223983013576071
1158,0,-0.0611935380386794,-0.186602840430929,-0.153488626459239,-0.202754064087764,-0.259063186811326,-0.246338592402226,-0.159635373994522,-0.136559832444405,-0.0716750852763512,0.083844452181111
1159,0,-0.0316817461892456,-0.0734956830192012,-0.165053774040381,-0.186120031882638,-0.0961873262472696,-0.0295428154512347,0.0214231480172549,0.0680671356132032,0.0118790309716843,-0.0386004024000265
1160,0,0.0109725637560663,-0.0734876604541544,-0.137177848134364,-0.172297950781618,-0.107356507680989,-0.0242713955400151,-0.00200962446773922,0.0522542896871936,0.0148740579262241,-0.0187521824601384
1161,0,-0.014785410966573,-0.135844123599881,-0.137886254319299,-0.189294211224504,-0.233292931641235,-0.200668102997568,-0.159706202244257,-0.118547133085798,-0.0690122578985061,0.0747373430430263
1162,0,-0.0475226106436398,-0.156569586658745,-0.149141018606911,-0.193267403184665,-0.267922070072737,-0.214964379160373,-0.184561991281713,-0.1465034585421,-0.0901178768074913,0.0810753365128039
1163,0,-0.0357470897813285,-0.068967305493807,-0.170909096570332,-0.187563180544769,-0.0944703675002333,-0.0363673278991993,0.0293271612543795,0.0711570881087404,0.0139249697700077,-0.0380577692035915
1164,0,-0.0120259071745096,-0.0804362609265306,-0.17240348093244,-0.187712870688686,-0.135588430978093,-0.0655372340809727,-0.00443836642803308,0.0450257653529189,-0.0076458531248087,-0.0332351919772678
1165,0,-0.0846210409018581,-0.0634206181164632,-0.205335940576686,-0.200471598128144,-0.0816032445407731,-0.0459770836828377,0.0588547765459682,0.0932497639084771,0.0177067679573866,-0.0540305056168479
1166,0,-0.00604141724462615,-0.127318783456886,-0.134837113069189,-0.167576727606714,-0.216146024339865,-0.176052786139956,-0.124485561282068,-0.0973012893109618,-0.0560518603158748,0.083597416356775
1167,0,-0.0316169988357002,-0.138818998506386,-0.157744206095644,-0.16962608446486,-0.227260759905467,-0.154927878345257,-0.131470764168077,-0.113900185483056,-0.0625989401703888,0.0968628934486695
1168,0,-0.0484035453809922,-0.0807016177407116,-0.203062487126328,-0.206773327843424,-0.137167586085541,-0.0858127274207555,0.0128685639300825,0.0533732486719332,-0.0143339063935775,-0.0487221995748146
1169,0,0.00328894135854352,-0.0823974659137471,-0.166356046314754,-0.180824702984478,-0.136779429782046,-0.0646590911598316,-0.0144704803899283,0.0390725698237475,-0.00945651442444972,-0.0286036474701781
1170,0,-0.0718841274114619,-0.0681407732270829,-0.204947406946872,-0.206894449023722,-0.101928873727609,-0.0624767992090994,0.0462173571527804,0.0786827111995962,0.00517551688134654,-0.0507072154455127
1171,0,-0.00911611096887721,-0.120675033441124,-0.152635421483441,-0.15773275617304,-0.224186212053436,-0.140327877480494,-0.101275963384201,-0.103536294655214,-0.0534965829702785,0.102135433210834
1172,0,-0.0277845528664028,-0.0662763080695277,-0.172011606528225,-0.191813366861625,-0.100802520296111,-0.0497497859807386,0.026639064599471,0.0632256548539931,0.0119375562268438,-0.0334015739562971
1173,0,-0.0168374550365271,-0.0880884858984441,-0.182704677384176,-0.198143755812426,-0.147534494952659,-0.0845998450678869,-0.0169038149209727,0.028192930904184,-0.013202029707041,-0.0362692651788751
1174,0,0.00389406630227485,-0.088883784882695,-0.135124994768663,-0.142421838660356,-0.198226006600589,-0.138422848601971,-0.0926571342666249,-0.0788044630864388,-0.0520410453491359,0.0704737891196434
1175,0,-0.00971570154864509,-0.109728358101001,-0.148661827548509,-0.153820224326279,-0.217782606346776,-0.143460269253827,-0.109166364876577,-0.103808142194792,-0.062535116014373,0.0841731183659811
1176,0,-0.0445686116748982,-0.0826706310806424,-0.206380713009331,-0.215582718958599,-0.147756477452471,-0.102832849164463,0.00150419917460587,0.0369461644354891,-0.0212383591214266,-0.0487501827152298
1177,0,-0.0388400981086972,-0.110262373883584,-0.206715857737147,-0.216819946264842,-0.184740286139739,-0.130596246470556,-0.0289574499193747,8.87073975115449e-05,-0.0351719767005861,-0.0554307187977634
1178,0,0.0238442422196667,-0.0733952620617984,-0.138397169900184,-0.166856557765588,-0.197865989535119,-0.191083069091751,-0.0978358518531053,-0.070356207721455,-0.0349266817044711,0.0335219513776648
1179,0,0.012580042515135,-0.083857261619003,-0.154005860359048,-0.160784233431232,-0.196582362076441,-0.153286193805925,-0.0915598798906341,-0.0742821523792173,-0.038356696501724,0.0582514058919181
1180,0,0.0184142881417237,-0.102732393686878,-0.159506246621689,-0.157206887792776,-0.198294823631341,-0.124690631582314,-0.0870741066911427,-0.0843821412062459,-0.039496397035797,0.089664266386897
1181,0,-0.0166540598879868,-0.090149818258581,-0.17655577974676,-0.204113756719718,-0.160594980863442,-0.119376290694514,-0.0224334379911484,0.00392475839962758,-0.0109269840720415,-0.0412768964808752
1182,0,-0.00663778473065268,-0.0568616157483002,-0.176776624411124,-0.184696078496164,-0.163746569598771,-0.131229740488619,-0.0201200785294618,-0.000997614035380456,-0.0193233726744684,-0.039661672898665
1183,0,-0.00829697196069135,-0.0775734716436799,-0.17862561362379,-0.202840692248987,-0.243956425506055,-0.250822266593468,-0.130869252375988,-0.110237236987436,-0.0531352144210326,0.00735150117564132
1184,0,0.00700682573325206,-0.100613375989586,-0.196358752681202,-0.197980811307319,-0.229546648816621,-0.173308842208367,-0.10752324765812,-0.104930098236621,-0.039335915457651,0.0565532577577781
1185,0,0.0161456620706166,-0.0895604532553246,-0.164705049857421,-0.15880592762939,-0.192893891223326,-0.136317654205859,-0.0879275293882406,-0.0789816953729298,-0.0392745597790567,0.0656828180177622
1186,0,0.0114540278869844,-0.0786922815069963,-0.137410564413234,-0.139236268945465,-0.20230809456368,-0.135747925773901,-0.0944079050463785,-0.0921364780151529,-0.0625973525541714,0.0631248884995699
1187,0,0.00279067951903111,-0.080631485952585,-0.166335314264704,-0.195209123557034,-0.154762127559512,-0.113429310751772,-0.0393495408432425,-0.000511249203387409,-0.00728311185942765,-0.0306571776006513
1188,0,-0.0535340852223499,-0.0757113121257641,-0.237813908741563,-0.243284814008846,-0.208325591937671,-0.179713767552669,-0.0496525760903767,-0.0268280052003043,-0.0162068401331461,-0.0392551633395989
1189,0,-0.0569519616432093,-0.0849866315583055,-0.242322867798373,-0.241381379150361,-0.216767644764878,-0.186458523168313,-0.0523010704728234,-0.0348809593404551,-0.0302873724600193,-0.0513054746415995
