Patch Number,"Regional strain value, cardiac phase_1","Regional strain value, cardiac phase_2","Regional strain value, cardiac phase_3","Regional strain value, cardiac phase_4","Regional strain value, cardiac phase_5","Regional strain value, cardiac phase_6","Regional strain value, cardiac phase_7","Regional strain value, cardiac phase_8","Regional strain value, cardiac phase_9"
1384,0,-0.148195439350301,-0.1372349799904,-0.22494126247849,-0.332717148373715,-0.203938518889813,-0.0839517151533062,-0.306093074377378,-0.100360934033116
1385,0,-0.17843442387301,-0.175771679001288,-0.190336608680605,-0.147019394794478,-0.216769796995765,-0.134325781441965,0.0449713950735307,-0.0565563849062937
1386,0,-0.12098148331818,-0.137984057602692,-0.179476555400837,-0.137389605307262,-0.20440679350133,-0.0998146685812417,0.0332638763560602,-0.0432840742368092
1387,0,-0.12255974172407,-0.122827816167152,-0.183648586622785,-0.288544084581365,-0.164903966849942,-0.0671480159761213,-0.229121575436572,-0.0842880204857523
1388,0,-0.137106793595895,-0.157561632230507,-0.177860635375581,-0.144145445596346,-0.209642260722093,-0.101908308567827,0.0269317474394362,-0.0476978889722461
1389,0,-0.117149689792196,-0.125169584364407,-0.136450702496704,-0.247644598066486,-0.124525667958983,-0.0535775136942104,-0.0594770375335669,-0.0749243317418515
1390,0,-0.115626475005796,-0.0896818609546234,-0.146385178580577,-0.0707929280276272,-0.162425149418695,-0.114866526958276,0.0624128548239045,-0.0321708994716237
1391,0,-0.0872806197055144,-0.0954502583564869,-0.134560505803149,-0.237096737975381,-0.143203467422654,-0.0440654478491931,-0.156318763350656,-0.0559195342584449
1392,0,-0.128343820445097,-0.0541208994144954,-0.131465283365898,-0.0414728002033019,-0.140342691722597,-0.132790452869102,0.0541228015963704,-0.0221480367007824
1393,0,-0.0754924376711011,-0.0651604689294754,-0.114869095076779,-0.202035569359244,-0.135923271462647,-0.0464905349115218,-0.197598742042041,-0.0309426586765208
1394,0,-0.137989091906939,-0.121519691730017,-0.15784821929293,-0.132654441800051,-0.189349905459546,-0.0857976608180545,0.00336686707312595,-0.011833318077854
1395,0,-0.052004701076529,-0.0675834260116059,-0.10048109792724,-0.193684378239316,-0.12610887334378,-0.035372360876337,-0.166369761709556,-0.0277287825203474
1396,0,-0.221538199647287,-0.181875579754258,-0.20055635714668,-0.205838378220415,-0.231143094971213,-0.0754048044712181,-0.0445197900453772,-0.0306285952032694
1397,0,-0.0409172410960991,-0.0577259508755542,-0.0855642987808273,-0.178276419576936,-0.110566616576982,-0.0314653291897605,-0.181183584754704,-0.0193890918563665
1398,0,-0.218815669536296,-0.156666766159321,-0.187057430384188,-0.186330899336173,-0.210504535617331,-0.0727620921458855,-0.0326260894302097,-0.011506803864982
1399,0,-0.0294418068634709,-0.0350495036562405,-0.0779583408619346,-0.16473981529823,-0.120649720648555,-0.0354547508075606,-0.239791818508538,-0.00795453587400896
1400,0,-0.152197592378069,-0.12372824501201,-0.15620722645532,-0.156764131529922,-0.179745012524595,-0.0653551601220123,-0.0032931346891647,0.0172863547193152
1401,0,-0.0144594812793928,-0.0570013177956276,-0.103623331548021,-0.178221581874017,-0.112651184056373,-0.0408059256725042,-0.182161718133607,-0.0387338920583614
1402,0,-0.135305217340838,-0.122675789865316,-0.145465526921997,-0.13091060988224,-0.166137125280283,-0.0857344087333527,0.00991903513093817,0.00462118941408263
1403,0,-0.0146199399426608,-0.0487700842525668,-0.0934964861667534,-0.174288555734598,-0.111346638063516,-0.0377604501961042,-0.227141083000642,-0.0327710367019374
1404,0,-0.122588541971898,-0.119703562831141,-0.133330481297759,-0.113029816477274,-0.151424797902575,-0.101814282831864,0.0134690874487016,0.000832555414808533
1405,0,0.00645474889465092,-0.0420561349478793,-0.0954658338193733,-0.158934815797327,-0.102382134268895,-0.0309144860117455,-0.168595598785113,-0.037702672047574
1406,0,-0.0999875818558684,-0.0448082663463311,-0.060955319208169,-0.00692721733350443,-0.0860959201490274,-0.150540959008804,0.0279166697856439,-0.00857213211949093
1407,0,0.0156216135272766,-0.0328065688544743,-0.0870827129636258,-0.143562431917922,-0.0916835092101628,-0.0268248189087162,-0.142143846931695,-0.0344493780931109
1408,0,-0.105761348290279,-0.101668802980547,-0.104928255728923,-0.0847650604661113,-0.121738512486629,-0.119960898142306,0.00860911018152555,0.0096586700141732
1409,0,0.0247538376684329,-0.0245396720222646,-0.0791130570398315,-0.129230984055821,-0.0817627102621292,-0.0220584267021158,-0.117417166422435,-0.0312192776692464
1410,0,-0.106943797756199,-0.129104974304018,-0.127086019550299,-0.123413209035418,-0.134454971925684,-0.108470975902169,0.00022776480510811,0.0206619770670891
1411,0,0.00842018870007943,-0.027704655777375,-0.0791756016365044,-0.12071616985477,-0.0629514715408749,-0.0216452672984132,-0.126039562336003,-0.0252780111981505
1412,0,-0.102357536279978,-0.119353593464031,-0.118752416574941,-0.112514975562464,-0.11971858910079,-0.115442313283468,-0.000217034160544194,0.025695264239243
1413,0,0.0221993784282559,-0.0400278669387755,-0.0980414602109116,-0.110288749068954,-0.0386411139479127,-0.00257149917895338,-0.0710531116613717,-0.032381292044509
1414,0,-0.0972392939126289,-0.0883281266937521,-0.0907934525564058,-0.0743458103348885,-0.0897405370194051,-0.131494681599556,0.00297100761493141,0.0269069579910426
1415,0,0.029663335462502,-0.032408014174532,-0.0910452506822281,-0.0959497239820167,-0.0330689047477141,0.00993331165183187,-0.0464246898565683,-0.0209384936106538
1416,0,-0.096854803886111,-0.0911953170308238,-0.0934976147554628,-0.0800582361848226,-0.0833857763778757,-0.128389823139546,0.0047389130493547,0.0361420457193673
1417,0,0.0296303222930845,-0.0362001613043168,-0.0833704944635518,-0.0802318170507349,-0.0199755027908776,0.0139397921265885,-0.0242817858651775,-0.00169806568557207
1418,0,-0.0876728542070616,-0.0655079605002755,-0.0579768274686877,-0.0421025543036835,-0.0614649482600784,-0.165689477271048,-0.02721700061721,0.011696690517131
1419,0,0.0322196696824253,-0.0392092545128639,-0.0693560819552503,-0.0569233236429503,-0.00355131606870185,0.0163921111693763,-0.0069710800265218,0.0114272361602237
1420,0,-0.0798387420540553,-0.0550081999169949,-0.0473120742546406,-0.0304924193687531,-0.0457659522395737,-0.178837743833932,-0.0414789630677049,0.0118880729664661
1421,0,0.0281963138071877,-0.0378676193245262,-0.0663962184942021,-0.0516724400483201,-0.00761610768445775,0.0166555405391822,0.00529370333197421,0.0173162921025178
1422,0,-0.0778089278287091,-0.0599111160288526,-0.0583282134161123,-0.0398739313623163,-0.0399155853933859,-0.17229497179253,-0.0375183404081271,0.0253414195378847
1423,0,0.0721612688209159,-0.0166674998339078,-0.0590360097021525,-0.0687232751355098,-0.0408802909570161,0.00390518078835433,0.00765065078207772,0.0124030677600002
1424,0,0.0513481787593353,-0.0240539144426897,-0.0559943679709043,-0.0481878782499984,-0.0132682790146348,0.0224306966099326,0.00675428420703028,0.0182586802849554
1425,0,-0.0721359455245861,-0.0606292849428087,-0.0632204070720046,-0.0413587660441167,-0.0303174663666982,-0.169567232389867,-0.0346083998788963,0.0364302520257997
1426,0,0.0585885587274362,-0.0123295744546728,-0.0619256865017587,-0.0655557833104086,-0.050122914454986,0.0168651453512041,0.0367427394065074,0.0169612167593876
1427,0,-0.0666228233897637,-0.0531409867125167,-0.0569855673186491,-0.032919701534089,-0.0195841716522361,-0.178186695540714,-0.0454169214188588,0.0342619830608299
1428,0,0.0419403350208889,-0.00786680171666598,-0.0500684444111261,-0.0509958124545052,-0.0389926296114538,0.0196413574542753,0.0384197173638621,0.0239670793710929
1429,0,-0.0610185405013016,-0.0454308347134263,-0.0507076337684208,-0.0246998444280832,-0.00922889553506201,-0.185657304397186,-0.056250087034223,0.0317599506283013
1430,0,0.0434784538130473,-0.00609406549344438,-0.0356661518234808,-0.0301329670727573,-0.020729380244826,0.0250589718125667,0.0362482775948665,0.0373040300449516
1431,0,-0.0553076251801063,-0.0375875635602559,-0.0444473345844928,-0.0167703920705543,0.000669439170430053,-0.191755656973474,-0.06680338820415,0.0289608245993869
1432,0,0.0324006679454889,-0.00202175803343452,-0.0209029809800663,-0.017878846049878,-0.0143456010999478,-0.00871927041208498,0.013251102896684,0.0366000832279794
1433,0,0.0362948984778713,-0.00642044371611916,-0.0278781969871181,-0.0219685135547851,-0.0156683512276984,0.00155025938291864,0.0190282685448804,0.0355020528250394
1434,0,-0.0494780083307491,-0.0297098996012315,-0.0382798594738467,-0.00921458632014538,0.0100233771394254,-0.196266818337448,-0.0767674107905474,0.0259108599485076
1435,0,0.00864414026056437,-0.00157686757985309,-0.0174605877880879,-0.0179603760400432,-0.0185691616119317,-0.0128123021033252,0.0263637745222334,0.0432349078443415
1436,0,-0.0435221618088466,-0.021904501185968,-0.0322927585909132,-0.00212469165053941,0.0187384953460097,-0.198990831246277,-0.0858343165528928,0.022665359948969
1437,0,0.0192653778662208,0.00539397190816016,-0.0100828133028131,-0.00891673613982413,-0.0096584925443487,-0.0371146235911048,-0.00394183401300152,0.0307329823935307
1438,0,-0.0374381178366324,-0.014283568511167,-0.0265831985926137,0.00440152850600528,0.0267153161070561,-0.19974992761418,-0.0937057871039035,0.0192878696371062
