Patch Number,"Regional strain value, cardiac phase_1","Regional strain value, cardiac phase_2","Regional strain value, cardiac phase_3","Regional strain value, cardiac phase_4","Regional strain value, cardiac phase_5","Regional strain value, cardiac phase_6","Regional strain value, cardiac phase_7","Regional strain value, cardiac phase_8","Regional strain value, cardiac phase_9"
1805,0,-0.0808797254561318,-0.121901819927075,-0.181488758980561,-0.224242504849661,-0.0413686322640151,-0.064553671288081,-0.0898973693317139,-0.0531428169839574
1806,0,-0.103606151319715,-0.125601431759492,-0.119901243707208,-0.112028714565176,-0.00428388604030472,-0.0265451405973867,-0.0651439564812268,-0.0629097170506632
1807,0,-0.0809777264624706,-0.117380400203679,-0.180948457100467,-0.230910780597326,-0.0351957982872217,-0.0680836019505797,-0.0812801654581442,-0.0637103777483401
1808,0,-0.103153358005024,-0.131271978327591,-0.114407976948609,-0.119233671814856,0.00491396086841123,-0.0245819094641726,-0.0581003867427655,-0.0598015733108197
1809,0,-0.0813620173735503,-0.119359256814524,-0.180552390974317,-0.224956148042055,-0.0291991965674114,-0.0613611846151538,-0.0837281320550315,-0.063160815457118
1810,0,-0.113746021889933,-0.136011123835013,-0.124931797581929,-0.11738372613048,0.00492312342968582,-0.026150962462222,-0.0664783444583986,-0.0661105399088981
1811,0,-0.0784654044216134,-0.126592224470476,-0.184032501522754,-0.199328501163586,-0.0284069660946463,-0.0512742004742178,-0.0963514739290805,-0.0451230845865384
1812,0,-0.124736907751837,-0.145470183659562,-0.127916604852744,-0.128492665408723,0.00643350605270632,-0.0205545308178521,-0.0587124638345758,-0.0636786829428634
1813,0,-0.0749621896591492,-0.129751550137738,-0.177757899305667,-0.168517669075251,-0.0335525777425549,-0.0312950475904507,-0.106506303150907,-0.0287958559679719
1814,0,-0.131439549163961,-0.151158442430041,-0.134810323791438,-0.143733848212837,0.00318750428695447,-0.0245509847855857,-0.0589803161773365,-0.0653691288599034
1815,0,-0.0746009449575376,-0.124738335936043,-0.178478960300547,-0.193109151541501,-0.02914566397586,-0.0418722829343622,-0.0962727772016626,-0.044018975461989
1816,0,-0.11215420608401,-0.140331170875215,-0.137058470470081,-0.132355842464995,-0.00186836922086764,-0.0384224559575999,-0.0787901490422093,-0.0672831562946286
1817,0,-0.0689166066893634,-0.117651507908518,-0.179477202317514,-0.2152515310031,-0.020885026255114,-0.0524314205649851,-0.0908857696508711,-0.0460504888033932
1818,0,-0.130970868170372,-0.156054727146896,-0.15491844104392,-0.138242180034843,-0.00745047566029877,-0.033705830168174,-0.0977247157937297,-0.0692280775492938
1819,0,-0.0663503915204505,-0.116586777910348,-0.178027233410258,-0.217436258245229,-0.0221335751516155,-0.051252104700566,-0.0917909775102608,-0.0457833572970696
1820,0,-0.190604875888406,-0.214727053399598,-0.185903068287942,-0.168081812754182,-0.00953338888564348,-0.0423760910303596,-0.120343916701238,-0.0876517314553097
1821,0,-0.0635351315061639,-0.115291018677659,-0.176500589326097,-0.220094404224812,-0.0250841828829231,-0.0500977128099434,-0.0930010658595228,-0.0454579035607763
1822,0,-0.13662444652275,-0.174561185970896,-0.159897457945372,-0.145036680400784,-0.0115865163582906,-0.0576199736811618,-0.114089817636093,-0.083015493787353
1823,0,-0.0604804069935053,-0.113743234525213,-0.174907761933281,-0.22321068222183,-0.0297147497798118,-0.0489472636721187,-0.0944626970448176,-0.0450258603947601
