Patch Number,"Regional strain value, cardiac phase_1","Regional strain value, cardiac phase_2","Regional strain value, cardiac phase_3","Regional strain value, cardiac phase_4","Regional strain value, cardiac phase_5","Regional strain value, cardiac phase_6","Regional strain value, cardiac phase_7","Regional strain value, cardiac phase_8","Regional strain value, cardiac phase_9","Regional strain value, cardiac phase_10","Regional strain value, cardiac phase_11"
3668,0,0.0614290545209379,0.0271432003773391,0.020854260133772,-0.0772719323536578,-0.0760374872829988,-0.0554300621186786,-0.0611245043225704,-0.00863868507531385,-0.021607437249193,0.0294568174347838
3669,0,-0.000586367149772116,-0.0433527154840126,-0.11531428330645,-0.140400382486208,-0.0850702840950169,-0.0792583054678337,-0.0024204267686222,0.0315890155301521,0.0338856724387788,0.0166243551673604
3670,0,0.0679812876454746,0.0345891330599755,0.0235443162237328,-0.0609964500193859,-0.0622926948593291,-0.0446344838794046,-0.0475056371041158,0.000383733010470566,-0.0142180021807176,0.0290532462312825
3671,0,-0.0281521362571029,-0.065367461370324,-0.153032048591138,-0.145978918670746,-0.101163844826969,-0.130101931691668,-0.0336224639820496,0.0204295459580628,0.0187233913787812,-0.00227337785935144
3672,0,0.0518620761468271,-0.00184555235856587,-0.0135421053459689,-0.083942044190282,-0.0934276384086713,-0.0664546337882523,-0.045396520660701,0.00110388082952761,0.00491304421665473,0.0440876501478
3673,0,-0.0355336860107351,-0.0876285028478749,-0.153772493982436,-0.146552606173999,-0.0944179910054277,-0.132229136786235,-0.0380195147218005,0.00928522047565949,0.0114177730234584,0.00996603359669646
3674,0,0.0566879194997048,0.0060392055676679,-0.0172317431549432,-0.0729087374972597,-0.0873623497232251,-0.062064725296522,-0.0407314161629683,0.002233526933757,-5.03111785412624e-05,0.0358173017615413
3675,0,0.00694313395556168,-0.0521986871665275,-0.103883648375454,-0.115186915724668,-0.0599355995431347,-0.0759140661030336,-0.0180979587929609,0.0161450826079115,0.0338385266278245,0.0268341787845645
3676,0,0.0400945182320889,-0.0194243468208986,-0.0302246587507886,-0.066791340082668,-0.0882457330774538,-0.0804724882605623,-0.0330258743337745,0.00499541669809811,0.0296241130134764,0.0540797215813427
3677,0,0.0243344791147264,-0.0242018873112687,-0.0768770991977038,-0.0996435902124333,-0.053423951530425,-0.0659360110088745,-0.000337629306289111,0.0304418512190803,0.0442760572013932,0.0275691384909875
3678,0,0.0286941837993731,-0.0338188848245625,-0.0279115755971592,-0.0505984532874467,-0.0760724486931894,-0.0901826083043444,-0.0280176509238975,0.0078184224334501,0.0532328936364326,0.0717324241527753
3679,0,0.0306838785287342,-0.0215851460370242,-0.0718172912617312,-0.0964427358208049,-0.0573083117377621,-0.0719748026632137,-0.00568432420353848,0.0240192277794451,0.0411190868077429,0.0263622395708487
3680,0,0.0544327415146295,0.016883588342766,-0.00143306004266952,-0.0293754403388581,-0.044834924166462,-0.0557990192357882,-0.0352336593032226,-0.00319638145782253,0.02369257427337,0.0404351981198623
3681,0,0.00715065578446916,-0.0509892601421151,-0.111370541960656,-0.103854635749722,-0.0600776581388717,-0.0884050818424703,-0.0602349389508239,-0.0101911290208457,0.0339833966479126,0.0206813186133181
3682,0,0.0583584475455314,0.0277200733184939,0.00281681903399988,-0.0217387821040211,-0.0355697980300844,-0.055493643505214,-0.04920016068426,-0.0198731259661716,0.0178933037226938,0.0320968017364265
3683,0,0.0200276304060789,-0.0508018345641857,-0.0993074255834849,-0.105494894694283,-0.0695887225891524,-0.0977584434591349,-0.0758926097080783,-0.0350998712751486,0.0161186233989177,0.015846200869073
3684,0,0.0464335733972745,0.00389891788787677,-0.0144215969328474,-0.0301831201723273,-0.0546473876531384,-0.0775554314507121,-0.0517876246554633,-0.0208829081727866,0.025357379656209,0.0453499650374243
3685,0,0.0465606176454447,-0.0136543651078584,-0.0628388635818896,-0.0986161890721746,-0.102721268744322,-0.122405806798203,-0.0469173087495512,-0.0181486655119917,0.0125738004192426,0.00416865623171181
3686,0,0.0434622616025533,0.00422885150863017,-0.0283002584485573,-0.0350394053458607,-0.0598716130807799,-0.0738441417149148,-0.0550666599983403,-0.0253232550331978,0.0125557270976824,0.0296952854340826
3687,0,0.0525914023937801,-0.0125803618701784,-0.066519219664288,-0.108481964444797,-0.14209166737133,-0.151094672071545,-0.0568088626366988,-0.0321043527209349,-0.00274584631795471,-0.00869404599333834
3688,0,0.0131754866146438,-0.0257053157819404,-0.0757661722179276,-0.0724034647381948,-0.106818321212187,-0.113977081786781,-0.088102994644246,-0.0677298688860564,0.00304965695632231,0.017385643237241
3689,0,0.00395584389963011,-0.0185362008529973,-0.083176226229692,-0.0798568531108615,-0.102788899995226,-0.104596141800195,-0.0925836973316652,-0.081337743487606,-0.0026819054953543,0.00058020518655999
3690,0,0.0473537913457684,-0.0234277508153743,-0.0805219714144196,-0.103000391722869,-0.135783902101452,-0.153041313288529,-0.0946621482633773,-0.0606758588721651,-0.00382145889180929,-0.00615212101704388
3691,0,0.0324189007106068,-0.0109997512667662,-0.0553676329739777,-0.0499878418066737,-0.0827803062243994,-0.0976618141240346,-0.0817031446135332,-0.0529472470667351,0.00157292336190862,0.0177360659211097
3692,0,0.0735885186785457,-4.87558599108207e-05,-0.0467748645965147,-0.0813803618796056,-0.119065342155048,-0.144995971143576,-0.0916520842363238,-0.0595605252287918,0.0122000248042764,0.0104117330915814
3693,0,0.028818220146563,-0.0146661922122203,-0.0636963674369212,-0.0543593459145834,-0.0941956419380408,-0.108444541209728,-0.0960685466147534,-0.0668279408004329,-0.0049908861542266,0.0111782916964622
3694,0,0.0791086113507218,0.00247018565176704,-0.0442300757749219,-0.0806201389807891,-0.132831195973876,-0.158376751404915,-0.108356668942111,-0.0764187323253287,0.00743822122177229,0.00797913532874484
3695,0,0.0253105729685326,-0.0182657806431261,-0.0720597727804052,-0.0592536160767211,-0.107176075471346,-0.120401227265367,-0.112029758978062,-0.0821171917210159,-0.0114789487921011,0.00428379311092275
3696,0,0.0263617239551024,-0.0352485065179359,-0.0944449220431276,-0.103437339577162,-0.155492907692764,-0.188622951830221,-0.168698877376985,-0.121720420175155,-0.0103539222545697,-0.00742677717189699
3697,0,0.0167245751011009,-0.0280489930505496,-0.0862546994074656,-0.0706065792578129,-0.124606406035943,-0.137709912822115,-0.131252471516253,-0.100929223007601,-0.0177376661507801,-0.00154513180271099
3698,0,0.0372122821399639,-0.0309699489607578,-0.0802624257203913,-0.101644718272065,-0.158047711388312,-0.192428034443573,-0.190604984209791,-0.145960063939849,-0.0214429983439273,-0.0129524780389073
3699,0,0.0138551393001083,-0.030449192229338,-0.0927015494111332,-0.0753528046178619,-0.139205209487279,-0.150792961011198,-0.149433236713401,-0.118062241560281,-0.0242579825558089,-0.00864013230191873
3700,0,0.0947909474941691,0.0150827434734231,-0.0329824827988119,-0.0797478746561248,-0.185364552873668,-0.210293129081295,-0.178057557861233,-0.143019804035274,-0.00780333703432246,-0.00314584864151468
3701,0,0.011168976913744,-0.0325451108528194,-0.0985619538884522,-0.0801701015447993,-0.154795784866771,-0.164489012194112,-0.168655266511773,-0.136148103024125,-0.0304291013958488,-0.0155467289864991
3702,0,0.0973563524516448,0.0176348704062965,-0.0312523675633668,-0.0793176305569434,-0.203149411333925,-0.225521851329887,-0.200336619080161,-0.164620696666218,-0.0115563226346971,-0.00493191180889352
3703,0,0.00806070087180633,-0.0423484585745415,-0.11075126116486,-0.0905593807466076,-0.190630404564287,-0.19008997445262,-0.185993914556632,-0.144788852496462,-0.0355287381274981,-0.0161724789428032
3704,0,0.0988254568069611,0.0199504865948352,-0.0297993232710102,-0.0789573768733021,-0.220888861809667,-0.239958782905531,-0.22266835111656,-0.186199525394917,-0.0149153864608145,-0.00638025187444391
3705,0,-0.0326323893380474,-0.0794641767024533,-0.178358541576482,-0.145560042109168,-0.271919013972303,-0.257475707960829,-0.238477052807369,-0.199099130086387,-0.0570786615772716,-0.0339109286891082
3706,0,0.0991581096347658,0.0220035670692631,-0.0285819261957075,-0.0786297891517415,-0.238319840635933,-0.253319144303989,-0.244763820329144,-0.207440910646064,-0.0178604478862198,-0.00745554509982771
3707,0,-0.0131094909722465,-0.0757984390402915,-0.174047484145566,-0.146606972599797,-0.325679340814618,-0.307169278207798,-0.274288980143679,-0.220394005750825,-0.0576284536480286,-0.0182624534492737
3708,0,0.0983307024671463,0.0237665848379076,-0.0275586562168274,-0.0783038555217176,-0.255183425302758,-0.265329944961335,-0.266319897200614,-0.228007717526974,-0.0203850638839522,-0.00813139108489491
3709,0,-0.0196792503790723,-0.0636193856763974,-0.153709211398257,-0.13263666590846,-0.273344449579045,-0.269036990441744,-0.271774652253701,-0.23476417717019,-0.0631083109137665,-0.0377608053202273
3710,0,0.0963359421828094,0.0252113903987154,-0.0266884472233528,-0.0779548474072574,-0.27122888534504,-0.275734596171927,-0.287017428562844,-0.247542165378467,-0.0224957126112107,-0.00839068436857138
3711,0,-0.0258116028773709,-0.0558399084434549,-0.138688288759629,-0.123592265427498,-0.24943463518793,-0.250592764348082,-0.271720435775918,-0.240481515951335,-0.0639461329306301,-0.0505153811007563
3712,0,0.0931822062733048,0.0263100171033548,-0.0259311748409596,-0.0775640595156739,-0.286217333080897,-0.284296904888423,-0.306518056175582,-0.265668500421492,-0.02421080119315,-0.00822576048219514
3713,0,-0.0076734509960743,-0.0380280669483912,-0.111910789962005,-0.104916245383591,-0.251181159418855,-0.248372339378597,-0.279843083191638,-0.241648801595753,-0.0605422267276038,-0.0449059895554558
3714,0,0.0888924798524418,0.0270353862798918,-0.0252480945946228,-0.0771183437235966,-0.29992482166188,-0.290804707386657,-0.324459662185401,-0.281998148813581,-0.0255594383475818,-0.00763830350478956
3715,0,-0.00913311253250637,-0.034960137531703,-0.107411244116844,-0.10525309533263,-0.26442495950728,-0.258186507152324,-0.294843604599499,-0.256399543826424,-0.0633044302408194,-0.0473216736552671
3716,0,0.0822694489195948,0.0374244656598031,-0.00774938349297793,-0.0665020292190731,-0.29929531488624,-0.288248032938209,-0.320207199162651,-0.283313719411808,-0.0371693031945007,-0.018761326799037
3717,0,0.0201154101211825,-0.0160209130306944,-0.0839539434558467,-0.0865671020666386,-0.286902033667733,-0.26498611909646,-0.312049604927702,-0.257370840163662,-0.0555174220925488,-0.0326372789445413
3718,0,0.074821761827484,0.0262044105353796,-0.024887399285501,-0.0768375069181428,-0.324189318235527,-0.298094586143152,-0.356114367162121,-0.309229256140855,-0.026885546645148,-0.00448206077645452
3719,0,-0.0135261572403981,-0.0287071212721504,-0.0961168507204715,-0.104741939888726,-0.287116751715181,-0.273842419474986,-0.313691328604276,-0.276787910127256,-0.0681020261259538,-0.049508860964788
3720,0,0.069622690232541,0.0267258620776802,-0.0232858546917321,-0.0753891814348711,-0.331397394686448,-0.296327676943805,-0.364859842584008,-0.316346420835633,-0.0278276326933944,-0.00348915773591996
3721,0,0.0181383099193684,0.00238034162256295,-0.0529622869936237,-0.0772139654005829,-0.278972569349185,-0.264002676335168,-0.315976267796253,-0.274765795239062,-0.0663302392517781,-0.0387763525288783
3722,0,0.0612515008611663,0.0257229024111132,-0.0225541264870756,-0.0746785352280452,-0.338124721644895,-0.293133109643228,-0.372352425972976,-0.321755192513751,-0.0281635491532708,-0.00139887886362788
3723,0,0.0155692843235775,0.00629413810511803,-0.0457249391271861,-0.076599286482109,-0.286687520070462,-0.265469245232057,-0.320571936021384,-0.281235628808208,-0.06629255723978,-0.0360817402351563
3724,0,0.0531405414319821,0.0240536833976444,-0.0324423463434039,-0.0809205798059235,-0.356104636354036,-0.295742815681731,-0.346829382754922,-0.302461714182806,-0.0344944261129636,-0.0100976315296196
3725,0,-0.0167487667341879,-0.0135645081006779,-0.0653679467201436,-0.0967078367421236,-0.307451678105642,-0.285187663554923,-0.311982816456155,-0.283693396947091,-0.0721510080583956,-0.04502067265719
3726,0,0.0461998416128635,0.0166275000764597,-0.0638510675064119,-0.104626317668899,-0.366782944822057,-0.296680489439455,-0.271858312863534,-0.243106834496439,-0.0467232265582193,-0.0289106326457447
3727,0,-0.0193172765611136,-0.00803969715215458,-0.0529461832767789,-0.0926402330610254,-0.308531426996737,-0.281442363163879,-0.304467300705474,-0.279878476728122,-0.0716449038216368,-0.0406002765680394
3728,0,0.0377819092058729,0.0148590409361342,-0.0683110571805793,-0.115135131791295,-0.311873898453911,-0.252855350491762,-0.163339524200784,-0.161445865408274,-0.065977298360967,-0.0461282982285067
3729,0,0.0256783717398832,0.0376232188589121,-0.0102519945596286,-0.0674056879600893,-0.326701628752872,-0.296551242894884,-0.300844899691528,-0.276016754824922,-0.0882903839849564,-0.0544947915523427
3730,0,0.0251739561629967,0.0372072314172507,-0.00941795401815648,-0.0653862996635562,-0.348445811824133,-0.30408841080169,-0.310426773501138,-0.282165559594182,-0.086953486304706,-0.0510111729521858
3731,0,-0.0119428123062998,0.00755881643277534,-0.0200135427398781,-0.0738299072312129,-0.317991714228578,-0.245356430430176,-0.302616984072624,-0.268751658117615,-0.0507796804327767,-0.00793640230467485
3732,0,0.0217768552515893,0.0169850190055605,-0.046095938938412,-0.0798692101675391,-0.331374844280057,-0.239269333851363,-0.232421579515017,-0.207760229240517,-0.0878466595663776,-0.0458429118130244
3733,0,0.0493301066746943,0.0637405250506804,0.0283143976816143,-0.0176609189814319,-0.288103128238412,-0.190167062468415,-0.287306850576964,-0.239743367735478,-0.0802034620732935,-0.0272238940471028
3734,0,-0.00799917127290517,0.00585700263135625,-0.0241354987797313,-0.0681592371772427,-0.330846942602133,-0.216372287864504,-0.327705595534582,-0.271189438397816,-0.0338628159437817,0.00993237168733185
3735,0,0.02876436604513,0.0718576422356334,0.0586832093781229,0.00312489747388822,-0.2552517956361,-0.164970640419007,-0.304683231574255,-0.258107525033335,-0.0795888959475523,-0.0244633600069013
3736,0,0.0122228615874791,0.0420696131290033,0.0195283650292943,-0.0369745421812546,-0.293644289582226,-0.178195894763287,-0.271565657738961,-0.231714979364915,-0.053311204319875,-0.00159221062145787
3737,0,0.0187710509237191,0.072652735288925,0.066241887779785,0.00763982138920216,-0.24380894218845,-0.144005701844143,-0.280814280977267,-0.240987331481343,-0.0834398861573643,-0.0239675267057885
3738,0,0.0343359116035853,0.0783415775728074,0.0560186782994379,-0.0040799357425968,-0.270876903378301,-0.142250816701661,-0.230213615184186,-0.193968066709541,-0.0765259984521034,-0.0227928088735174
3739,0,0.00806188114440798,0.0726446171938451,0.0736398024302747,0.0118545603827389,-0.230798326386999,-0.121861715140078,-0.254313926559934,-0.222061612325041,-0.0876041372423813,-0.0233631305636398
3740,0,0.0153471074862734,0.0310935804471102,-0.00974278807658002,-0.0560010404524849,-0.327689428103071,-0.196929599351685,-0.211929924779003,-0.167900081327458,-0.0843851167263707,-0.0399098052569063
3741,0,0.0426915035062549,0.077768402770668,0.0706325605736065,-0.012931800360552,-0.24906352586614,-0.178489168445102,-0.205262027602816,-0.187487442272716,-0.114675424326799,-0.0468440241924775
3742,0,-0.0444517540161308,0.0191147679486865,0.0235766171412199,-0.0486164015729605,-0.266436256462591,-0.189742715294251,-0.202792908505492,-0.221827788851288,-0.0882396922295953,-0.0195082782943853
3743,0,0.0116392163216736,0.0193743121943084,-0.0179522990351796,-0.0788529012394991,-0.301797391024416,-0.187200190874947,-0.154040983909541,-0.136736631536691,-0.0963595409855185,-0.0320871383975004
3744,0,-0.0116213648721877,-0.185342942232619,-0.216157348264893,-0.293019031243955,-0.31120782780604,-0.2585502001022,-0.262632028184603,-0.298926834783258,-0.243823800486315,-0.0727341768883345
3745,0,-0.0206918323649752,-0.184655888195413,-0.21733349289116,-0.272841251745349,-0.276683038871541,-0.229956612390308,-0.223389908746406,-0.24547623641849,-0.138571107038081,-0.0219572639401513
3746,0,-0.0333099724393546,-0.14012172873715,-0.21925371841487,-0.275556577920287,-0.235888043405803,-0.231957342843867,-0.180677843920794,-0.207872934399535,-0.111207145011089,-0.0393458242484057
3747,0,-0.0018628372163727,-0.23542880717601,-0.211796370168508,-0.270032388400039,-0.339062768025704,-0.257442998985946,-0.294022007671468,-0.289223453753829,-0.191961174941171,-0.0205097973249435
3748,0,-0.0303728784609483,-0.197002411141467,-0.229240050797209,-0.26739522750363,-0.281642819168394,-0.229800610608796,-0.214042419813619,-0.231274061793536,-0.117693681961456,-0.0175349124048421
3749,0,-0.0196900876594578,-0.120977403111792,-0.20236478208241,-0.257911572611341,-0.216930873739653,-0.228112301059859,-0.164761798920579,-0.184367377980218,-0.125866508160906,-0.0598979269240115
3750,0,-0.0142071448281504,-0.110094707774887,-0.189502576334823,-0.259954312515793,-0.219969951241503,-0.228841248613436,-0.174200938837325,-0.19174048798246,-0.137687054727815,-0.0582581001398527
3751,0,-0.0526475641893656,-0.149349386440143,-0.181145378915125,-0.28962534334616,-0.323654893049152,-0.225417205557266,-0.265680565253822,-0.300621512798499,-0.183940460563222,-0.0249174146417671
3752,0,-0.0426364782273737,-0.109385375347804,-0.171312479016666,-0.294699627730124,-0.29876920675273,-0.222634103920564,-0.204755312336616,-0.248150406598849,-0.191710255482725,-0.0631077929455546
3753,0,-0.0159967892983829,-0.232207061639955,-0.224956419158786,-0.286320694982635,-0.346459708958514,-0.275079259387266,-0.294905405912973,-0.299139939762669,-0.222446666244112,-0.049013532852233
3754,0,-0.038638545447094,-0.119332909161635,-0.189107759911481,-0.289439890061918,-0.267419972032892,-0.224277467693579,-0.204534675798088,-0.237593435585448,-0.139541714750558,-0.0301506495254331
3755,0,-0.00706334488153426,-0.0814247780459266,-0.142771732084618,-0.266976935828041,-0.253253109029367,-0.206423832178482,-0.178426902729271,-0.202633485199382,-0.186705674897808,-0.0626447152057648
3756,0,-0.0153263229929135,-0.223971324957281,-0.225688256519627,-0.286944061931706,-0.330873707138442,-0.279144233154626,-0.290345752493096,-0.288184928015813,-0.21528578818096,-0.0605589896890258
3757,0,0.0112214773215038,-0.0736602393934096,-0.119877917150113,-0.234875446725137,-0.226837774537606,-0.183767681662788,-0.177024951350817,-0.182542513074555,-0.178791630896233,-0.0490633457214403
3758,0,-0.0041164080533802,-0.216537303802981,-0.223269798253545,-0.26306723102253,-0.296267196514006,-0.250898229146922,-0.255663252185293,-0.223902334223391,-0.131091794793293,-0.0191488202714892
3759,0,-0.0396920893614294,-0.0906079307783982,-0.137209537487585,-0.312552150460026,-0.304700706546372,-0.220286364316686,-0.242766757535431,-0.272007033336705,-0.179782833234009,-0.00375989973311763
3760,0,0.00669559082884152,-0.0585399564478938,-0.101693750258812,-0.248392203603352,-0.236047344585178,-0.175800986652771,-0.182413544930104,-0.191573602681005,-0.169350339434898,-0.0231699475227043
3761,0,0.0329376105360237,-0.0563199084045835,-0.080347478354151,-0.179096295654212,-0.177053364801747,-0.134986692089405,-0.139996602032478,-0.121738526104161,-0.144048452835682,-0.052071220344664
3762,0,-0.0215426101048993,-0.213694552821127,-0.235451409447393,-0.274912122920236,-0.30339919012798,-0.254887317034612,-0.252523310651,-0.226054609949344,-0.143404254297523,-0.0289923062321197
3763,0,0.0713298934001931,-0.0325304639278784,-0.045839677673205,-0.11682218082574,-0.105993362440348,-0.0913027475211617,-0.11560019024337,-0.0720784671432992,-0.108745447245164,-0.0483043478331271
3764,0,-0.0530864730672859,-0.196264772484091,-0.243753292298928,-0.305904662555417,-0.32826634476575,-0.275599269316891,-0.286742987683526,-0.282953154183106,-0.198084914410893,-0.0752598607588641
3765,0,0.100216573271074,0.0128761785310001,-0.0160321358002662,-0.116287978985943,-0.0715064265324862,-0.0715072338699859,-0.0796085469585537,-0.0422928098408134,-0.087617993749359,-0.0198437407256409
3766,0,-0.0239506212211402,-0.198658545846063,-0.234083512675795,-0.260985133395086,-0.268853731843339,-0.232448599157487,-0.216476012852766,-0.177669691623887,-0.103241083783306,-0.0169804884103232
3767,0,0.0748253484068235,-0.00461764871811365,-0.0234392696338215,-0.124976192123523,-0.0897078812753359,-0.070527466757315,-0.082313108765968,-0.0468085146646566,-0.0651467929060805,-0.0139726618433847
3768,0,-0.016481691787711,-0.1988586617568,-0.234295330850761,-0.242368002241025,-0.239562202921762,-0.214210182682934,-0.197334189803702,-0.140788749927295,-0.053035417120775,0.00284997167174939
3769,0,0.0261941641330676,-0.0432163125585877,-0.0559688340555312,-0.155351842883373,-0.138726398595669,-0.0926785069894671,-0.0974343543471843,-0.0689352832835445,-0.0449374277381575,-0.0152043584672811
3770,0,-0.0338270745499711,-0.1807947430072,-0.236756250362945,-0.251217233398764,-0.24132031807419,-0.213168080948253,-0.205091487191855,-0.151407544528911,-0.0532486195024607,-0.00910508790151821
3771,0,0.0508209300972611,-0.0220471981777211,-0.0257801348465859,-0.0904233199838603,-0.0720145243769671,-0.0499317784938742,-0.0775350940916678,-0.033780073811508,-0.00668214907154085,-0.0209607816310793
3772,0,-0.0603867610117432,-0.154901350867149,-0.234072036709831,-0.272482329186441,-0.254123776967676,-0.218040709776532,-0.217703237621579,-0.17875996657425,-0.0868134426825377,-0.0371771926577151
3773,0,0.0744428285894587,0.0131226519179202,0.0102073837122398,-0.0869831151077141,-0.0455014360956295,-0.0250585509569559,-0.0483163044750037,-0.0114077142678074,-0.00156695308747057,0.00674036564821989
3774,0,-0.0563766542363979,-0.141154999871207,-0.223363369520286,-0.257401790047422,-0.230537179923703,-0.197487650635373,-0.191441914144266,-0.148576884236221,-0.0636634142429722,-0.027512969075422
3775,0,0.0333433762980351,-0.0249594251841304,-0.0229267322300762,-0.0823733230512851,-0.0652487018321279,-0.0458232472398451,-0.0691247322627456,-0.0266505605126455,0.0218100238922885,-0.0118710773817141
3776,0,-0.0524412973319093,-0.128068995118229,-0.212449434818449,-0.242568398322531,-0.207724498752471,-0.177734058505274,-0.16588380912818,-0.12050987133213,-0.0429058069914676,-0.0185686773329415
3777,0,0.00241948585403517,-0.0596503246626547,-0.051393853634467,-0.144671702461009,-0.127730496791962,-0.0808013826606991,-0.0818127188698019,-0.0442075421200754,0.026999429174527,0.0105302031017793
3778,0,-0.0485462618839227,-0.115672542157101,-0.201406546172815,-0.228068385997619,-0.185841132697687,-0.1589707234966,-0.141375819359774,-0.0946021171427428,-0.0244747008017707,-0.0103823749181056
3779,0,0.0206375785655259,-0.0267001916408837,-0.011879117340577,-0.0993656241036103,-0.0758131188904032,-0.0378777531065282,-0.0551858909611275,-0.0205600937390169,0.0408097516881452,0.0137015405844809
3780,0,-0.0392670524517389,-0.0967730471737643,-0.19270788084682,-0.219269643061012,-0.16028468360125,-0.142803361349933,-0.102042323300148,-0.0598121216860928,-0.0172606125160218,-0.013385090050002
3781,0,0.00733498932217214,-0.0343127573953054,-0.0115341500997436,-0.094253034149966,-0.0752406700717226,-0.0359487940625691,-0.0559937896835764,-0.0182234988521974,0.0523008900417998,0.0184047354388333
3782,0,-0.025577952263568,-0.0743087564454581,-0.182869551209221,-0.194644794119385,-0.114158098926903,-0.111180633798155,-0.075742165936569,-0.0190518564405524,0.015982419390024,0.000712733362456142
3783,0,-0.0292345739362934,-0.0787528700589538,-0.0548628370994561,-0.135292907347338,-0.127656071510188,-0.0893073678862366,-0.0830207789866166,-0.0405807445504852,0.0584876921963868,0.023618655448479
3784,0,-0.0269488598204534,-0.0773015822368369,-0.157621780036177,-0.178287682191579,-0.121821482929309,-0.103000317748152,-0.0668261452675403,-0.0217460647998121,0.0214866026925371,0.0137801432217866
3785,0,-0.0348618457099408,-0.0773706734217234,-0.0528355943359627,-0.0978703390016222,-0.104917214772021,-0.082106578353265,-0.0850675914660813,-0.0431904637158713,0.068907369483665,0.00535268269845846
3786,0,-0.0219237580944193,-0.0906420981606439,-0.159926198878005,-0.167869004805354,-0.107267801484616,-0.101069563245264,-0.0550696806089255,-0.00745030696674642,0.0253000100915388,0.0236794498845112
3787,0,-0.0431272641284403,-0.122040919996894,-0.0747943783617619,-0.170886262470132,-0.164891441697697,-0.11352715965163,-0.107818678670787,-0.0389439104102598,0.0718698018188373,0.0608643886311298
3788,0,-0.0272233945355556,-0.107007828061221,-0.168519816560746,-0.164799053897373,-0.107317655626013,-0.11807269935723,-0.0520373745326672,-0.00387941892352173,0.0121013046543927,0.0202205012102765
3789,0,-0.0412399446678309,-0.138072965601057,-0.0879082746917775,-0.187946719975965,-0.183676392767435,-0.13630836523333,-0.130718400428581,-0.0438438556408297,0.068090302499807,0.0755174075531824
3790,0,-0.0227572379527405,-0.0624912784552877,-0.148259500003987,-0.167064346216454,-0.112524359863359,-0.111752899827465,-0.0391644735324577,0.00400131538485682,0.00657824984584665,-0.00297693188942283
3791,0,-0.0155624751976614,-0.0882295464028151,-0.0578399969457908,-0.161211387557952,-0.152799624485472,-0.115760275880373,-0.120881676764708,-0.0341267649993308,0.0312198491933722,0.0706049368231878
3792,0,-0.00842660095125669,-0.0445301331123112,-0.126468140673004,-0.142053172894305,-0.0838506936130499,-0.0826051437525405,-0.0239549041591297,0.0192683168358334,0.0332694528803896,0.0144930372544421
3793,0,0.0246769537406146,0.0146362968566645,0.0176850626786682,-0.104114178549876,-0.0937971501861732,-0.0488901284146644,-0.0695229280673528,-0.0281347049603323,-0.0257638400152688,0.0350336307813193
3794,0,0.0135216830612859,-0.00145639474820292,0.00864347985059277,-0.129948447571486,-0.110051374410581,-0.0492082708562562,-0.072795600021646,-0.0249577644392041,-0.025554900771791,0.0428669666632551
3795,0,-0.0024949669433395,-0.0204455306358473,0.00120659682242952,-0.141481589189936,-0.116920781674665,-0.0419890467520506,-0.0646133790213604,-0.0162858494727024,-0.000968494792893515,0.0565596014822813
3796,0,0.0153793599314671,-0.023700730300711,-0.00754851996800232,-0.148302734392013,-0.118802146980077,-0.0578261345824943,-0.0905458921866996,-0.0100584316151086,-0.0158084908189974,0.0711132845613698
3797,0,-0.00410613852933761,-0.038990501099521,-0.109787103142982,-0.126059336509211,-0.0595741440482187,-0.0589349965291701,-0.00426521322331919,0.0353777017699763,0.0530405997775989,0.0308570556968373
3798,0,0.0430048453350473,0.025901564147071,0.0209150050488334,-0.0801394955235876,-0.0791871950489276,-0.0564268054617459,-0.0637658571294104,-0.0243123496178507,-0.0137625279614336,0.0326823479586857
3799,0,0.030773692785804,0.0136379778439897,0.0126927358582061,-0.0994861809196593,-0.0956502801873167,-0.0626075560130264,-0.0713433465648146,-0.0321231063915209,-0.0179976439742987,0.0356519531267812
3800,0,-0.00305390311384712,-0.0625057386770569,-0.138020654129789,-0.126130538295444,-0.0606429731094456,-0.0743902473045595,-0.044371976380952,0.0113627950764312,0.0448104716493731,0.0238996093676049
3801,0,0.0565122020117759,0.0354043058709812,0.0239601203028721,-0.0601987518291723,-0.0611550926261305,-0.0494806326428751,-0.0518141769022021,-0.0111012426218755,-0.0080368281258455,0.0324765832688652
3802,0,-0.0271921428902239,-0.0685104971846839,-0.173797935550026,-0.119665808586368,-0.0450459889214371,-0.0876043318873138,-0.0650914407499651,0.0256519492428851,0.0613336655239303,0.0127831043539062
3803,0,-0.00768983932544876,-0.0492278712044095,-0.133663408551381,-0.109952662761054,-0.0290267553981339,-0.0560281087154353,-0.0343995884562067,0.0363265875952736,0.0704525170667536,0.0326882636139358
3804,0,0.0696745623837571,0.0382744186312085,0.0189577553383711,-0.049516386299618,-0.0503709776114597,-0.0350943254921537,-0.0364128014020868,0.00818102660913866,-0.0105039845238563,0.0285721663379774
3805,0,-0.0408940276674236,-0.0590927990231049,-0.16367201202326,-0.132441106672887,-0.0556283650082099,-0.103320322307284,-0.0264612013136881,0.0555688818736089,0.0591851071388168,0.0163797309005447
3806,0,-0.00282215123581331,-0.0259276101170027,-0.119762653678426,-0.123091252431558,-0.058309551074366,-0.0776589303185332,-0.00921611821106616,0.0529439843839605,0.0555885880889193,0.0188569382636881
